"14799","宁波市东钱湖旅游度假区方辛炼气厂","复兴门南大街甲2号天银大厦A座1层","方国彰","方国彰","孙晓华","复兴门南大街甲2号天银大厦A座1层","零售","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素、医疗用毒性药品","330287","浙江省药品监督管理局","2015-12-31","2020-10-18"
"14800","新昌县天姥化工有限公司","上地七街东北旺路2号","潘晓元","潘晓元","王坤","上地七街东北旺路2号","零售","中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品","330624","浙江省药品监督管理局","2015-12-25","2020-08-23"
"14801","浙江天一堂科技发展有限公司","德胜门内大街34号","董国强","董国强","方蕾","德胜门内大街34号","零售","中成药、化学药制剂、抗生素制剂、生化药品，(以上均不包含冷藏冷冻药品)","330781","浙江省药品监督管理局","2018-10-24","2023-07-29"
"14802","杭州石化有限责任公司","城铁立水桥中东路400号院","蔡仁杰","蔡仁杰","徐兴高","城铁立水桥中东路400号院","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品","330105","浙江省药品监督管理局","2016-01-05","2020-06-08"
"14803","龙游聚兴粮油医药化工有限公司","西三环中路航天桥西南角航天商务院内1楼","吕定宽","吕定宽","刘素梅","西三环中路航天桥西南角航天商务院内1楼","零售","中成药、化学药制剂、抗生素制剂、抗生素原料药、生化药品、生物制品","330825","浙江省药品监督管理局","2016-01-01","2020-12-31"
"14804","浙江康福医药有限公司中药饮片厂","北太平庄有研大厦东楼1楼","叶剑强","叶剑强","詹迎军","北太平庄有研大厦东楼1楼","零售","中成药、中药材、中药饮片、化学原料药及其制剂、抗生素原料药及其制剂、生化药品、生物制品、蛋白同化制剂、肽类激素、体外诊断试剂","330824","浙江省药品监督管理局","2018-03-28","2023-03-27"
"14805","浙江仙赞药业有限公司","虎坊路3号","徐琼娣","赵晓冬","黄兴和","虎坊路3号","零售","体外诊断试剂","330188","浙江省药品监督管理局","2018-11-27","2020-10-18"
"14806","衢州市云合炭业有限公司","建国路93号院新世界百货7层","吴云江","吴云峰","吴秀鹃","建国路93号院新世界百货7层","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素","330803","浙江省药品监督管理局","2016-01-01","2020-12-31"
"14807","新昌县康迪胶囊有限公司","交大东路南口31号","潘小平","潘小平","王亚康","交大东路南口31号","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品","330624","浙江省药品监督管理局","2018-12-18","2023-12-17"
"14808","浙江苏泊尔制药有限公司","西关大街万达金街A区1-128号","吕建国","吕建国","颜平秋","西关大街万达金街A区1-128号","零售","麻醉药品、中药材、抗生素制剂、化学药制剂、生物制品、第一类精神药品、第二类精神药品、生化药品、中药饮片、化学原料药、中成药、蛋白同化制剂、肽类激素、医疗用毒性药品","330602","浙江省药品监督管理局","2019-05-31","2024-05-30"
"14809","浙江拓普药业股份有限公司","小黄庄北街2号","姚凤鸣","姚凤鸣","陆春华","小黄庄北街2号","零售","中药材、中药饮片、中成药、化学原料药及其制剂、抗生素原料药及其制剂、生化药品、生物制品、麻醉药品、第一类精神药品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","330521","浙江省药品监督管理局","2015-12-28","2020-12-27"
"14810","浙江医药股份有限公司新昌制药厂","中关村南大街中电信息大厦二层","李春波","吕旭峰","俞育庆","中关村南大街中电信息大厦二层","批发","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品，(以上均不包含冷藏冷冻药品)","330624","浙江省药品监督管理局","2018-09-17","2020-11-29"
"14811","浙江汇力胶囊有限公司","中关村南大街友谊宾馆东门对面路口内","王麒凯","王麒凯","潘慧玲","中关村南大街友谊宾馆东门对面路口内","零售","中成药、化学药制剂、抗生素制剂、生化药品、生物制品、精神药品（限第二类）","330624","浙江省药品监督管理局","2015-12-23","2020-06-22"
"14812","罗赛洛（温州）明胶有限公司","新世纪商城3层","JohannesHenricusVervoort","苏铭晖","陈小华","新世纪商城3层","零售","中药材、中药饮片","330326","浙江省药品监督管理局","2018-02-08","2023-02-07"
"14813","台州市黄岩联化药业有限公司","开放路113号南四层409室","邹本立","金永君","王海青","开放路113号南四层409室","零售","处方药与非处方药:中药材、中药饮片(限品种经营)、中成药、化学药制剂、抗生素制剂、生化药品、生物制品","331003","浙江省药品监督管理局","2019-01-25","2024-01-24"
"14814","浙江鼎延堂中药饮片有限公司","南高路与小铺头前街交叉口东150米","来明强","李达","范敏琴","南高路与小铺头前街交叉口东150米","零售","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","330483","浙江省药品监督管理局","2016-09-27","2021-09-26"
"14815","浙江都邦药业股份有限公司","新康东路与新康路交叉口东50米","刘兴财","刘兴财","韩东","新康东路与新康路交叉口东50米","零售","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药","330803","浙江省药品监督管理局","2019-01-18","2020-12-31"
"14816","浙江海洲制药有限公司","沙河镇政府内","陈昌略","陈昌略","陈小君","沙河镇政府内","零售","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","331082","浙江省药品监督管理局","2016-08-16","2020-10-08"
"14817","浙江鼎泰药业股份有限公司","凤凰街12号","来明强","来明强","张利华","凤凰街12号","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","330483","浙江省药品监督管理局","2016-03-10","2020-10-22"
"14818","万邦德制药集团股份有限公司","正义路","赵守明","赵守明","林红","正义路","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素","331081","浙江省药品监督管理局","2017-10-23","2020-08-20"
"14819","浙江迪耳药业有限公司","德茂北区10号","楼金","赖月琴","黄秀清","德茂北区10号","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","330701","浙江省药品监督管理局","2016-01-29","2020-12-30"
"14820","杭州胡庆余堂天然药物有限公司","友谊路","诸葛磊","诸葛磊","袁明玉","友谊路","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素","330110","浙江省药品监督管理局","2017-05-11","2018-05-15"
"14821","浙江中医药大学中药饮片有限公司","南高路与小铺头前街交叉口东150米","汪力刚","汪力刚","钱敏","南高路与小铺头前街交叉口东150米","零售","体外诊断试剂","330183","浙江省药品监督管理局","2019-02-11","2020-12-28"
"14822","浙江省诸暨市医药药材有限公司诸暨市中药饮片厂","开放路78号","姚建林","戚国军","","开放路78号","零售","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","330681","浙江省药品监督管理局","2014-01-01","2018-09-30"
"14823","浙江凯润药业股份有限公司","东直门内大街277号","刘利辉","刘利辉","刘万虎","东直门内大街277号","零售","处方药与非处方药:中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、(以上均不包含冷藏冷冻药品)","330521","浙江省药品监督管理局","2019-02-22","2021-05-23"
"14824","杭州远大生物制药有限公司","望京SOHO塔三负一层1018室","冯增辉","冯增辉","李颖","望京SOHO塔三负一层1018室","零售","中药材、中药饮片","330104","浙江省药品监督管理局","2017-01-20","2020-06-29"
"14825","浙江昌海制药有限公司","左家庄15号院2号楼星河楼宾馆院内","张定丰","张定丰","吕少风","左家庄15号院2号楼星河楼宾馆院内","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、精神药品(限第二类)","330693","浙江省药品监督管理局","2016-12-23","2021-10-26"
"14826","浙江国新中药饮片有限公司","利泽西街209号楼3层303望馨商业中心","罗贤义","罗贤义","方学兵","利泽西街209号楼3层303望馨商业中心","批发","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","330521","浙江省药品监督管理局","2016-09-29","2021-09-28"
"14827","绍兴康可胶囊有限公司","珠市口东大街157号院","王霞明","王霞明","梁秀英","珠市口东大街157号院","零售","中药材、中药饮片","330624","浙江省药品监督管理局","2015-12-23","2020-08-05"
"14828","浙江春宝胶囊有限公司","实兴大街苹果园派出所旁","潘维安","潘维安","盛美燕","实兴大街苹果园派出所旁","零售","中药材、抗生素制剂、化学药制剂、生物制品、第二类精神药品、生化药品、中药饮片、化学原料药、中成药、蛋白同化制剂、肽类激素","330624","浙江省药品监督管理局","2016-02-15","2021-02-14"
"14829","温州乾和中药饮片有限公司","安德路甲61号","陈昌科","陈昌科","章建荣","安德路甲61号","零售","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","330302","浙江省药品监督管理局","2019-03-13","2024-03-12"
"14830","华东医药（杭州）百令生物科技有限公司","中关村东路123号","李邦良","秦祥田","姚忠立","中关村东路123号","零售","处方药与非处方药:中药材、中药饮片(限品种)、中成药、化学药制剂、抗生素制剂、生化药品、生物制品，(以上均不包含冷藏冷冻药品)","330188","浙江省药品监督管理局","2018-06-11","2022-06-15"
"14831","临海市海翔东振药业有限公司","金宝街88号金宝汇购物中心7层","毛理江","毛理江","何廷喜","金宝街88号金宝汇购物中心7层","零售","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、第二类精神药品，（以上均不包含冷藏冷冻药品）","331082","浙江省药品监督管理局","2016-10-27","2021-10-26"
"14832","浙江中同药业有限公司","北土城东路与惠新东街交叉口西南角","陈小刚","陈小刚","盛明明","北土城东路与惠新东街交叉口西南角","零售","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、麻醉药品、第一类精神药品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品、药品类易制毒化学品","330624","浙江省药品监督管理局","2018-04-17","2022-12-17"
"14833","华东医药股份有限公司制造分公司","东三环长虹桥东200米，路北侧通广大厦正门口","李邦良","李邦良","毛玮","东三环长虹桥东200米，路北侧通广大厦正门口","批发","处方药与非处方药:中药材、中药饮片(限品种)、中成药、化学药制剂、抗生素制剂、生化药品、生物制品","330105","浙江省药品监督管理局","2016-01-05","2018-11-14"
"14834","浙江昂利康胶囊有限公司","成府路256号中科科仪大厦往东100米","吕慧浩","陈汉刚","王智新","成府路256号中科科仪大厦往东100米","零售","体外诊断试剂","330683","浙江省药品监督管理局","2017-11-23","2020-09-13"
"14835","浙江海康生物制品有限责任公司","西大望路首都经济贸易大学底商8号楼1层","沈荣杰","沈荣杰","胡云刚","西大望路首都经济贸易大学底商8号楼1层","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、第一类精神药品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","330302","浙江省药品监督管理局","2017-07-27","2020-12-30"
"14836","纳爱斯集团有限公司","青年路大悦城7层拾间主题区22号","何丽明","何丽明","徐有其","青年路大悦城7层拾间主题区22号","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","331102","浙江省药品监督管理局","2018-09-21","2020-12-31"
"14837","江山市万里中药材有限公司","蒲方路9号院1号楼","姜乃治","姜乃治","朱君纲","蒲方路9号院1号楼","零售","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、蛋白同化制剂、肽类激素","330881","浙江省药品监督管理局","2018-08-17","2019-08-03"
"14838","温州清明化工有限公司","来广营新北路甲8号","高孝廉","金哲明","林建英","来广营新北路甲8号","批发","中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、精神药品、蛋白同化制剂、肽类激素","330303","浙江省药品监督管理局","2015-12-31","2020-12-30"
"14839","浙江宏元药业股份有限公司","西坝河西里26号楼底商","方真荣","金辉","覃松","西坝河西里26号楼底商","零售","中药材、中药饮片，(以上均不包含冷藏冷冻药品)","331082","浙江省药品监督管理局","2019-01-14","2024-01-13"
"14840","福安药业集团宁波天衡制药有限公司","丰科路与五圈路交叉口东南角丰台万达广场4层","汪伟","汪伟","梁伟","丰科路与五圈路交叉口东南角丰台万达广场4层","零售","中药材、中药饮片、医疗用毒性药品","330211","浙江省药品监督管理局","2019-01-03","2020-11-18"
"14841","浙江中法制药有限公司","高碑店惠河南街陶家湾北","李瑞庆","李瑞庆","沈华","高碑店惠河南街陶家湾北","零售","中药材、中药饮片","330402","浙江省药品监督管理局","2016-08-29","2020-12-31"
"14842","浙江尖峰药业有限公司","永泰庄北路18-2号","蒋晓萌","黄金龙","庞雄","永泰庄北路18-2号","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","330701","浙江省药品监督管理局","2017-08-21","2020-12-30"
"14843","浙江瑞清药业有限公司","南郝庄商业街1-09号","陈中兵","陈中兵","王佳庆","南郝庄商业街1-09号","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","331082","浙江省药品监督管理局","2016-01-05","2018-05-30"
"14844","浙江华海药业股份有限公司","东高路与马各庄路交叉路口西100米","陈保华","陈保华","尚飞","东高路与马各庄路交叉路口西100米","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","331082","浙江省药品监督管理局","2018-04-17","2020-05-11"
"14845","艾美卫信生物药业（浙江）有限公司","顺平西路7号","宋禹衡","胡栋","胡利平","顺平西路7号","批发","中成药、中药材、中药饮片、化学药制剂、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素","330226","浙江省药品监督管理局","2019-02-21","2023-11-01"
"14846","湖州君安药业有限公司","八里庄路311号附近","徐光明","徐光明","刘万虎","八里庄路311号附近","零售","","330521","浙江省药品监督管理局","2017-06-21","2020-08-05"
"14847","浙江丰安生物制药有限公司","永陵卫胡同15号附近","吴海水","吴海水","李银海","永陵卫胡同15号附近","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、体外诊断试剂，(以上均不包含冷藏冷冻药品)","331024","浙江省药品监督管理局","2016-04-19","2020-07-21"
"14848","浙江东亚药业股份有限公司","梨园镇云景东路51号1层107","池正明","王胜","陈叶","梨园镇云景东路51号1层107","零售","中成药、化学药制剂、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","331022","浙江省药品监督管理局","2018-09-04","2020-07-26"
"14849","浙江圣华药业有限公司","太玉园菜市场3C34","朱枫","朱枫","雷玉福","太玉园菜市场3C34","零售","中成药、化学药制剂、抗生素制剂、生物制品（以上均不包含冷藏冷冻药品）","331122","浙江省药品监督管理局","2016-01-14","2020-12-31"
"14850","浙江大德堂国药有限公司","北京昌平西三旗旗胜家园25号楼","朱巍","朱巍","黄义君","北京昌平西三旗旗胜家园25号楼","零售","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、精神药品（限第二类）、麻黄碱复方制剂","330782","浙江省药品监督管理局","2017-03-14","2020-12-30"
"14851","浙江华宇药业股份有限公司","鲁谷大街永乐小区36号","肖云南","肖云南","林君","鲁谷大街永乐小区36号","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","330327","浙江省药品监督管理局","2019-01-21","2024-01-20"
"14852","杭州华威药业股份有限公司","魏永路","华斌","华斌","沈丽华","魏永路","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、体外诊断试剂、蛋白同化制剂、肽类激素","330183","浙江省药品监督管理局","2017-01-13","2020-12-28"
"14853","岱山县顺达液体氧气厂","东山大道天缘宾馆对面","王一群","陆意儿","刘世伏","东山大道天缘宾馆对面","零售","体外诊断试剂（药品）","330921","浙江省药品监督管理局","2018-03-06","2021-01-31"
"14854","浙江渊健生物药业有限公司","友谊路14号附近","曹雪明","陈锦荣","李志祥","友谊路14号附近","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品，(以上均不包含冷藏冷冻药品)","331181","浙江省药品监督管理局","2018-04-03","2023-03-12"
"14855","浙江华军药业有限公司","玉带河大街","周正兵","周正兵","倪燕红","玉带河大街","批发","中药材、中药饮片","330109","浙江省药品监督管理局","2018-01-09","2020-12-04"
"14856","临海市灵锋药业有限公司","北京奥林匹克公园凯迪克格兰云天大酒店","王文标","王文标","卓先林","北京奥林匹克公园凯迪克格兰云天大酒店","零售","体外诊断试剂","331082","浙江省药品监督管理局","2016-08-15","2021-05-12"
"14857","奥锐特药业股份有限公司","丰台北路28号","彭志恩","褚定军","赵珍平","丰台北路28号","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","331023","浙江省药品监督管理局","2017-07-12","2020-09-15"
"14858","温岭市天真制药有限公司","玉渊潭南路","许卫民","许卫民","莫文祥","玉渊潭南路","零售","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、第一类精神药品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","331081","浙江省药品监督管理局","2017-08-21","2022-08-20"
"14859","杭州华东医药集团康润制药有限公司","阜石路165号院5幢地下一层101-A9号","郑瑶瑶","郑瑶瑶","王文霞","阜石路165号院5幢地下一层101-A9号","零售","生物制品","330523","浙江省药品监督管理局","2018-05-17","2020-12-27"
"14860","嘉利达（平阳）明胶有限公司","东滨河路甲一号","MichaelVanElsacker","施曙亮","付彩霞","东滨河路甲一号","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","330326","浙江省药品监督管理局","2018-10-31","2023-10-22"
"14861","普邦明胶（温州）有限公司","望京东路与利泽东街交叉口西南","WimPoot","那真","谢香香","望京东路与利泽东街交叉口西南","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、第一类精神药品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","330326","浙江省药品监督管理局","2017-05-11","2021-03-13"
"14862","武义寿仙谷中药饮片有限公司","十里河桥左安东路西100米","李明焱","李明焱","刘志风","十里河桥左安东路西100米","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","330723","浙江省药品监督管理局","2018-01-31","2023-01-30"
"14863","杭州海王生物工程有限公司","外环西路7号","高锦民","高锦民","吕沙霞","外环西路7号","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素","330110","浙江省药品监督管理局","2015-09-08","2019-11-06"
"14864","埃斯特维华义制药有限公司","彰化路西口","AlbertEsteveCruella(艾伯特.埃斯特维.库伊拉)","孙雪洁","夏永明","彰化路西口","零售","中成药、化学药制剂、抗生素制剂、生化药品、生物制品、体外诊断试剂、蛋白同化制剂、肽类激素","330602","浙江省药品监督管理局","2017-07-11","2020-02-04"
"14865","浙江弘康胶囊有限公司","鼓楼西大街205号","王永明","王永明","张梅燕","鼓楼西大街205号","零售","抗生素原料药及制剂、化学药制剂、生化药品、中成药，（以上均不含冷藏冷冻药品）","330624","浙江省药品监督管理局","2010-05-18","2018-07-17"
"14866","丽水市鸿运气体有限公司","东大桥路8号 SOHO尚都北塔4层-2401室","徐之浩","徐之浩","陈国峰","东大桥路8号 SOHO尚都北塔4层-2401室","零售","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","331102","浙江省药品监督管理局","2018-11-27","2023-03-22"
"14867","湖州市物资化建民爆有限公司","将台路商业街1号楼","陈忠","史建忠","邵建坤","将台路商业街1号楼","零售","中成药、化学药制剂、抗生素制剂、生化药品、生物制品、精神药品（限第二类）、麻黄碱复方制剂","330502","浙江省药品监督管理局","2015-12-28","2020-12-27"
"14868","浙江施比灵药业有限公司","鼓楼西街与和平街交叉口，原风尚KTV","章引日","章引日","章引日","鼓楼西街与和平街交叉口，原风尚KTV","零售","生物制品","331023","浙江省药品监督管理局","2017-05-19","2020-09-29"
"14869","杭州科本药业有限公司","广渠路31号天之骄子底商4-07","蒋善会","蒋善会","史磊","广渠路31号天之骄子底商4-07","零售","中成药、化学药制剂、抗生素制剂、生化药品、生物制品","330109","浙江省药品监督管理局","2017-08-01","2021-01-04"
"14870","回音必集团浙江亚东制药有限公司","八里庄北里129号","王静珂","吴松灿","郭仲坚","八里庄北里129号","零售","中药材、中药饮片","330681","浙江省药品监督管理局","2018-09-04","2020-06-10"
"14871","湖州展望药业有限公司","水库路12号军都旅游度假村主楼","王虹","王虹","张瑞敏","水库路12号军都旅游度假村主楼","零售","中成药、化学药制剂、抗生素制剂、生化药品，(以上均不包含冷藏冷冻药品)","330503","浙江省药品监督管理局","2016-11-17","2020-12-27"
"14872","上虞京新药业有限公司","西直河王村路","王能能","王能能","徐赛珍","西直河王村路","零售","中药材、中药饮片","330682","浙江省药品监督管理局","2016-05-26","2020-05-03"
"14873","杭州苏泊尔南洋药业有限公司","成府路29号A-2-4","苏艳","傅崇林","傅崇林","成府路29号A-2-4","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、蛋白同化制剂、肽类激素，(以上均不包含冷藏冷冻药品)","330188","浙江省药品监督管理局","2017-02-23","2020-10-20"
"14874","浙江耐司康药业有限公司","雕塑公园南街玉鲁商厦底商","余斌","陈明丰","吴宁苹","雕塑公园南街玉鲁商厦底商","零售","中药材、中药饮片、中成药、化学原料药、化学制剂、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","330702","浙江省药品监督管理局","2017-03-29","2021-04-10"
"14875","浙江知元堂生物药业有限公司","开阳路8号悦秀城6层西南角","赵昶","赵昶","胡柏平","开阳路8号悦秀城6层西南角","零售","中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","330703","浙江省药品监督管理局","2018-05-18","2020-02-02"
"14876","浙江美克药业有限公司","定福庄南里一号院北京第二外国语学院西门","朱军伟","朱军伟","朱哲平","定福庄南里一号院北京第二外国语学院西门","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","330624","浙江省药品监督管理局","2018-02-13","2020-08-19"
"14877","浙江康德药业集团股份有限公司","南苑路166号宝苑国际购物中心三层C区","胡增仁","胡增仁","余红伟","南苑路166号宝苑国际购物中心三层C区","批发","处方药与非处方药:中药材、中药饮片(限品种)、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、以上不包含冷藏冷冻药品","330801","浙江省药品监督管理局","2018-03-27","2020-12-31"
"14878","宁波迦叶堂农业科技有限公司","建国门外大街一号国贸二座一层","史奇雁","崔骏达","杨彩敏","建国门外大街一号国贸二座一层","批发","中药材、中成药、中药饮片、化学原料药、化学药制剂、抗生素、生化药品、生物制品、麻醉药品、精神药品、蛋白同化制剂、肽类激素、麻黄碱复方制剂、医疗用毒性药品","330203","浙江省药品监督管理局","2018-08-10","2023-08-09"
"14879","湖州康企药业有限公司","嘉和路","邱金水","邱金水","徐金保","嘉和路","零售","中药材、中药饮片","330503","浙江省药品监督管理局","2016-10-08","2021-10-07"
"14880","上药凯仑（杭州）医药股份有限公司中药饮片厂","崇文门外大街12号国瑞城购物中心东北侧四合院内","许少康","方平美","方平美","崇文门外大街12号国瑞城购物中心东北侧四合院内","零售","中药材、中药饮片、中成药，(以上均不包含冷藏冷冻药品)","330110","浙江省药品监督管理局","2016-05-09","2020-06-25"
"14881","湖州展望天明药业有限公司","八达岭镇政府西200米商业街","王虹","王虹","朱红红","八达岭镇政府西200米商业街","零售","中药材、中药饮片","330502","浙江省药品监督管理局","2017-08-09","2021-09-21"
"14882","浙江爱生药业有限公司","广渠路66号院百环家园","黄河","邓金明","吴海英","广渠路66号院百环家园","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","330186","浙江省药品监督管理局","2017-05-12","2020-12-29"
"14883","浙江海力生制药有限公司","左家庄西街6号楼底商金手勺东北菜","钟海荣","朱海波","苗玲素","左家庄西街6号楼底商金手勺东北菜","零售","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","330902","浙江省药品监督管理局","2018-01-31","2020-12-23"
"14884","杭州民生药业有限公司","知春路29号7-5","杨骏","杨骏","陆凌云","知春路29号7-5","零售","中成药、中药材、中药饮片、化学药制剂、抗生素原料药及制剂、生化药品、生物制品、麻醉药品、第一类精神药品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","330110","浙江省药品监督管理局","2017-02-20","2020-12-29"
"14885","绍兴市幸运胶囊化学有限公司","新华西街58号万达广场4层","陶幸运","陶幸运","王玲飞","新华西街58号万达广场4层","零售","体外诊断试剂（药品）","330602","浙江省药品监督管理局","2016-01-12","2021-01-11"
"14886","浙江昂利泰制药有限公司","民族大学西路18号5号楼","方南平","蒋震山","赵林莉","民族大学西路18号5号楼","零售","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品，(以上均不包含冷藏冷冻药品)","330683","浙江省药品监督管理局","2016-08-15","2020-04-06"
"14887","杭州华津药业股份有限公司","十三陵镇涧头村","蒋彩英","蒋彩英","姚小飞","十三陵镇涧头村","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素(以上经营范围委托浙江震元物流有限公司储存、配送)；麻醉药品、精神药品、医疗用毒性药品","330109","浙江省药品监督管理局","2018-08-28","2020-12-29"
"14888","浙江大为药业有限公司","西关环岛向北三公里，联合大学往北300米路口东","费学良","费学良","马越峰","西关环岛向北三公里，联合大学往北300米路口东","零售","中药材、中药饮片","330501","浙江省药品监督管理局","2010-03-03","2018-09-09"
"14889","宁波大昌药业有限公司","阜成门外大街26号","沈幸光","沈幸光","蒋海春","阜成门外大街26号","批发","中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、精神药品、体外诊断试剂（药品）、蛋白同化制剂、肽类激素、医疗用毒性药品","330283","浙江省药品监督管理局","2018-01-18","2020-11-18"
"14890","浙江安迪科正电子技术有限公司","望京华彩商业中心4楼江边城外旁","邵海云","夏阳","李超","望京华彩商业中心4楼江边城外旁","零售","中药材、中药饮片、中成药，(以上均不包含冷藏冷冻药品)","330703","浙江省药品监督管理局","2016-07-26","2021-07-18"
"14891","浙江巨化电石有限公司","永泰庄东路金手勺旁","项伟","项伟","项伟","永泰庄东路金手勺旁","零售","中成药、化学药制剂、化学原料药、抗生素原料药及制剂、生化药品、生物制品、疫苗","330801","浙江省药品监督管理局","2016-01-01","2020-12-31"
"14892","浙江前进药业有限公司","交通大学路与交大东路交叉口西行40米大学路南侧汽车维修站旁","朱军伟","朱军伟","孙亚东","交通大学路与交大东路交叉口西行40米大学路南侧汽车维修站旁","零售","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、精神药品(限第二类)，(以上均不包含冷藏冷冻药品)","330624","浙江省药品监督管理局","2019-02-22","2022-02-08"
