"913303267450598596","杭州康乔医疗器械有限公司","周喜平","6801基础外科手术器械，6810矫形外科(骨科)手术器械，6815注射穿刺器械，6821医用电子仪器设备，6822医用光学器具，仪器及内窥镜设备，6823医用超声仪器及有关设备，6824医用激光仪器设备，6825医用高频仪器设备，6826物理治疗及康复设备，6830医用X射线设备，6840临床检验分析仪器，6845体外循环及血液处理设备，6846植入材料和人工器官，6854手术室，急救室，诊疗室设备及器具，6863口腔科材料，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品，6877介入器材","周倩云","浙江省杭州市桐庐县城开元街225号414室","浙江省杭州市桐庐县城开元街225号301室","浙江省杭州市桐庐县城开元街225号301室","批发","浙杭食药监械经营许20180495号","杭州市市场监督管理局","2018-06-15","2023-06-14"
"913303827125773693","杭州余杭星创眼镜有限公司","赵晓明","6822医用光学器具，仪器及内窥镜设备","张桃","浙江省杭州市余杭区临平街道荷禹路105号万宝城A-107室","浙江省杭州市余杭区临平街道荷禹路105号万宝城A-107室","浙江省杭州市余杭区临平街道荷禹路105号万宝城A-107室","零售","浙杭食药监械经营许20170444号","杭州市市场监督管理局","2017-08-21","2022-08-20"
"913303827996219075","舟山市定海区金君伟眼镜店","金君伟","第Ⅲ类:软性角膜接触镜及护理用液的零售","杨仙炳","舟山市定海区人民中路26号二楼","舟山市定海区人民中路26号二楼","舟山市定海区人民中路26号二楼","零售","浙舟食药监械经营许20170011号","舟山市市场监督管理局","2017-02-28","2022-02-27"
"913304007458400205","仙居县茂昌眼镜店","周启建","6822医用光学器具，仪器及内窥镜设备","李莉","仙居县穿城中路116-4，118号","仙居县穿城中路116-4,118号","仙居县穿城中路116-4,118号","零售","浙台食药监械经营许20160040号","台州市市场监督管理局","2016-07-12","2021-07-11"
"913304020583036027","杭州九洲大药房连锁有限公司庆春二店","刘雷","第三类医疗器械：6815注射穿刺器械（限一次性胰岛素笔用针头），6864医用卫生材料及敷料","章赛娜","杭州市下城区庆春路96号（临）","杭州市下城区庆春路96号（临）","杭州市下城区庆春路96号（临）","零售","浙杭食药监械经营许20160362号","杭州市市场监督管理局","2016-07-18","2021-07-17"
"913304217044152202","建德市医药药材有限公司","程勉","第Ⅲ类：6815注射穿刺器械，6821医用电子仪器设备（除植入式心脏起搏器和植入体内的医用传感器），6823医用超声仪器及有关设备，6826物理治疗及康复设备，6854手术室、急救室、诊疗室设备及器具，6865医用缝合材料及粘合剂（除骨水泥），6866医用高分子材料及制品，6864-1医用卫生材料及敷料(可吸收性止血，防粘连材料","蓝梦婷","建德市新安江街道园区路117号","建德市新安江街道园区路117号","建德市新安江街道园区路117号研发中心（综合楼）二楼","批发","浙杭食药监械经营许20150628号","浙江省食品药品监督管理局","2018-03-19","2020-10-25"
"913304837044436864","宁波市海曙宇通医疗科技有限公司","凌晔华","第Ⅲ类：注射穿刺器械，医用光学器具、仪器及内窥镜设备（除植入体内或长期接触体内的眼科光学器具），医用超声仪器及有关设备，体外循环及血液处理设备，植入材料和人工器官（除助听器），医用卫生材料及敷料，医用缝合材料及粘合剂，医用高分子材料及制品","何娟娟","宁波市海曙区高桥镇藕缆桥村藕缆桥西路11号","宁波市海曙区高桥镇藕缆桥村藕缆桥西路11号","宁波市海曙区高桥镇藕缆桥村藕缆桥西路11号","零售","浙甬食药监械经营许20170056号","浙江省食品药品监督管理局","2017-03-17","2019-07-06"
"913304837549122172","温州安虹医疗器械有限公司","赵兴鹏","6810矫形外科(骨科)手术器械，6815注射穿刺器械，6824医用激光仪器设备，6825医用高频仪器设备，6845体外循环及血液处理设备，6846植入材料和人工器官，6854手术室，急救室，诊疗室设备及器具，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品，6877介入器材","林爱微","乐清市虹桥镇黎明村黎明东路43号","乐清市虹桥镇黎明村黎明东路43号（2楼）","乐清市虹桥镇黎明村黎明东路43号","批零兼营","浙温食药监械经营许20160106号","温州市市场监督管理局","2016-04-05","2021-04-04"
"913304837679903886","杭州信弈医疗器械有限公司","杨庆武","6801基础外科手术器械，6810矫形外科(骨科)手术器械，6815注射穿刺器械，6821医用电子仪器设备，6822医用光学器具，仪器及内窥镜设备，6823医用超声仪器及有关设备，6824医用激光仪器设备，6825医用高频仪器设备，6826物理治疗及康复设备，6830医用X射线设备，6840临床检验分析仪器，6845体外循环及血液处理设备，6846植入材料和人工器官，6854手术室，急救室，诊疗室设备及器具，6863口腔科材料，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品，6870软件，6877介入器材","崔腾","浙江省杭州市桐庐县桐庐经济开发区洋洲南路199号桐庐科技孵化园A座7001室（委托贮存、配送）","浙江省杭州市桐庐县桐庐经济开发区洋洲南路199号桐庐科技孵化园A座7094","浙江省杭州市桐庐县桐庐经济开发区洋洲南路199号桐庐科技孵化园A座7094","批发","浙杭食药监械经营许20180348号","杭州市市场监督管理局","2018-05-22","2023-05-21"
"913304837707324274","宁波市镇海区招宝山清川宝岛眼镜有限公司","项祖兴","第Ⅲ类：6822软性角膜接触镜及护理用液","汤世方","未设库房","宁波市镇海区招宝山街道清川路171号","宁波市镇海区招宝山街道清川路171号","零售","浙甬食药监械经营许20160171号","宁波市市场监督管理局","2016-09-14","2021-09-13"
"913305007530362008","温州市学视眼镜有限公司","郑江民","6822医用光学器具，仪器及内窥镜设备(仅限软性角膜接触镜及护理用液）","郑龙君","浙江省温州市瓯海区西经一路14号第一层第1、2间","浙江省温州市瓯海区西经一路14号第一层第1、2间","浙江省温州市瓯海区西经一路14号第一层第1、2间","零售","浙温食药监械经营许20180090号","温州市市场监督管理局","2018-06-27","2023-06-26"
"913305007601589780","温州市视正堂眼镜有限公司","方纪楷","第Ⅲ类：6822软性角膜接触镜及护理用液的零售.","郑飞飞","温州市鹿城区藤桥镇南街213号","温州市鹿城区藤桥镇南街213号","温州市鹿城区藤桥镇南街213号","零售","浙温食药监械经营许20150033号","温州市食品药品监督管理局","2015-02-02","2020-02-01"
"913305030605598347","杭州富阳诚成医疗卫生用品有限公司","张德惠","6815注射穿刺器械，6825医用高频仪器设备，6830医用X射线设备，6865医用缝合材料及粘合剂，6866医用高分子材料及制品","何浩","杭州富阳区富春街道环山路12号4-1二楼","杭州富阳区富春街道环山路12号4-1二楼","杭州富阳区富春街道环山路12号4-1二楼","批零兼营","浙杭食药监械经营许20150720号","杭州市市场监督管理局","2017-05-25","2022-05-24"
"913305210656039100","杭州宝岛眼镜连锁有限公司金华分公司","徐恩","6822通用光学器具、仪器及内窥镜设备（限软性角膜接触镜及护理用液）","倪慧琴","金华市婺城区兰溪街以东、环城南路以南0幢26室至30室第一层","金华市婺城区兰溪街以东、环城南路以南0幢26室至30室第一层","金华市婺城区兰溪街以东、环城南路以南0幢26室至30室第一层","零售","浙金食药监械经营许20180007号","金华市市场监督管理局","2018-01-30","2023-01-29"
"913305211470816859","宁波升晖医疗器械有限公司","陈闽森","6804眼科手术器械，6815注射穿刺器械，6821医用电子仪器设备，6822医用光学器具，仪器及内窥镜设备，6823医用超声仪器及有关设备，6824医用激光仪器设备，6825医用高频仪器设备，6826物理治疗及康复设备，6828医用磁共振设备，6830医用X射线设备，6832医用高能射线设备，6833医用核素设备，6845体外循环及血液处理设备，6854手术室，急救室，诊疗室设备及器具，6863口腔科材料，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品，6870软件","郑辉","浙江省宁波市望春工业园区布政东路128号3号楼3楼","浙江省宁波市望春工业园区布政东路128号3号楼3楼","浙江省宁波市望春工业园区布政东路128号3号楼3楼","批零兼营","浙甬食药监械经营许20180027号","宁波市市场监督管理局","2018-03-20","2023-03-19"
"913306007985603218","温州市中联医疗器械有限公司","陈卫平","第III类医疗器械:6815注射穿刺器械,6821医用电子设备，6822医用光学器具、仪器及内窥镜设备，6823医用超声仪器及有关设备，6825医用高频仪器设备，6830医用X射线设备，6840临床检验分析仪器，6845体外循环及血液处理设备，6846植入材料和人工器官（除助听器），6854手术室急救室、诊疗室设备及器具，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品,6870软件,6877介入材料.","杨锁祥","温州市解放街191号","温州市解放街191号","温州市解放街191号","批零兼营","浙温食药监械经营许20160128号","温州市市场监督管理局","2016-05-10","2021-05-09"
"913306217441221585","永康市锦周眼镜有限公司","王景周","第Ⅲ类：6822医用光学器具、仪器及内窥镜设备（限软性角膜接触镜及护理用液的零售）","王景周","永康市江南街道华溪村广场路31号","永康市江南街道华溪村广场路31号","永康市江南街道华溪村广场路31号","零售","浙金食药监械经营许20160019号","金华市市场监督管理局","2016-05-05","2021-05-04"
"913306217450650600","嘉兴恒泰医疗器械有限公司中山东路分公司","敖雅梅","第Ⅲ类：6815注射穿刺器械；6824医用激光仪器设备；6840临床检验分析仪器；6864医用卫生材料及敷料；6865医用缝合材料及粘合剂；6866医用高分子材料及制品","徐建峰","嘉兴市南湖区中山东路1457号","嘉兴市南湖区中山东路1457号","嘉兴市南湖区中山东路1457号","批零兼营","浙嘉食药监械经营许20150021号","嘉兴市食品药品监督管理局","2015-04-17","2020-04-16"
"913306817200178713","宁波市镇海精精眼镜店","空","第Ⅲ类：软性角膜接触镜及护理用液的零售","仲金鑫","宁波市镇海区庄市街道西陆路103号","宁波市镇海区庄市街道西陆路103号","宁波市镇海区庄市街道西陆路103号","零售","浙甬食药监械经营许20180019号","宁波市市场监督管理局","2018-02-06","2023-02-05"
"913306817236185680","杭州华贝兹医疗器械有限公司","陈小仙","6815注射穿刺器械，6821医用电子仪器设备，6822医用光学器具，仪器及内窥镜设备，6823医用超声仪器及有关设备，6824医用激光仪器设备，6825医用高频仪器设备，6826物理治疗及康复设备，6830医用X射线设备，6845体外循环及血液处理设备，6854手术室，急救室，诊疗室设备及器具，6865医用缝合材料及粘合剂，6866医用高分子材料及制品","周超","杭州经济技术开发区白杨街道经四支路138号2F205","杭州市经济技术开发区白杨街道经四支路138号2F205","杭州市经济技术开发区白杨街道经四支路138号2F205","批零兼营","浙杭食药监械经营许20180154号","杭州市市场监督管理局","2018-04-12","2023-04-11"
"913306817352731146","杭州河侨医疗器械有限公司","邓河洲","6826物理治疗及康复设备","邓代悦","浙江省杭州市萧山区新街街道杭塑弄70号","浙江省杭州市萧山区新街街道杭塑弄70号","浙江省杭州市萧山区新街街道杭塑弄70号","零售","浙杭食药监械经营许20170433号","杭州市市场监督管理局","2017-08-14","2022-08-13"
"913306837804728926","杭州奇富贸易有限公司","叶其富","第三类：6822软性角膜接触镜及护理液的零售","朱博文","杭州市下城区水印康庭公寓16幢（商）7号","杭州市下城区水印康庭公寓16幢（商）7号","杭州市下城区水印康庭公寓16幢（商）7号","零售","浙杭食药监械经营许20150309号","杭州市市场监督管理局","2015-06-09","2020-06-08"
"913307035928913011","温州怀铁医疗器械有限公司","张丽平","第三类：6815注射穿刺器械，6821医用电子仪器设备，6822医用光学器具、仪器及内窥镜设备，6823医用超声仪器及有关设备，6824医用激光仪器设备，6825医用高频仪器设备，6826物理治疗及康复设备，6828医用磁共振设备，6830医用X射线设备，6832医用高能射线设备，6833医用核素设备，6840临床检验分析仪器，6840体外诊断试剂，6845体外循环及血液处理设备，6846植入材料和人工器官（助听器除外），6854手术室、急救室、诊疗室设备及器具，6863口腔科材料，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品，6877介入器材","陈斌","温州市鹿城区解放南路诚达大厦A幢5C","温州市鹿城区解放南路诚达大厦A幢5C","温州市鹿城区解放南路诚达大厦A幢5C","批发兼零售","浙温食药监械经营许20140019号","温州市市场监督管理局","2017-11-13","2022-11-12"
"913307037590679561","宁波茂生医疗器械有限公司","严维谦","第三类：6810矫形外科（骨科）手术器械,6846植入材料和人工器官（除助听器）,6865医用缝合材料及粘合剂,6877介入器材","潘茂斌","宁波市江北区人民路105号1101室","宁波市江北区人民路105号1101室","宁波市江北区人民路105号1101室","批零兼营","浙甬食药监械经营许20160012号","宁波市市场监督管理局","2016-01-21","2021-01-20"
"913307267530377804","金华市富春医疗器械有限公司","万洪书","6815注射穿刺器械，6821医用电子仪器设备，6822医用光学器具，仪器及内窥镜设备，6823医用超声仪器及有关设备，6824医用激光仪器设备，6825医用高频仪器设备，6826物理治疗及康复设备，6828医用磁共振设备，6830医用X射线设备，6832医用高能射线设备，6833医用核素设备，6840临床检验分析仪器，6845体外循环及血液处理设备，6846植入材料和人工器官，6854手术室，急救室，诊疗室设备及器具，6858医用冷疗，低温，冷藏设备及器具，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品，6877介入器材","王恩惠","浙江省金华市婺城区婺州街490号$$浙江省金华市婺城区婺州街46号D幢121、122室","浙江省金华市婺城区婺州街490号","浙江省金华市婺城区婺州街490号","批发","浙金食药监械经营许20160064号","金华市市场监督管理局","2016-10-21","2021-10-20"
"913307836936499879","杭州鑫浩医疗器械有限公司","邓雅云","6801基础外科手术器械，6810矫形外科(骨科)手术器械，6815注射穿刺器械，6821医用电子仪器设备，6822医用光学器具，仪器及内窥镜设备，6823医用超声仪器及有关设备，6824医用激光仪器设备，6825医用高频仪器设备，6826物理治疗及康复设备，6830医用X射线设备，6840临床检验分析仪器，6845体外循环及血液处理设备，6846植入材料和人工器官，6854手术室，急救室，诊疗室设备及器具，6863口腔科材料，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品，6870软件，6877介入器材","王苏梅","浙江省杭州市桐庐县桐庐经济开发区洋洲南路199号桐庐科技孵化园A座7001室（委托贮存、配送）","浙江省杭州市桐庐县桐庐经济开发区洋洲南路199号桐庐科技孵化园A座7039","浙江省杭州市桐庐县桐庐经济开发区洋洲南路199号桐庐科技孵化园A座7039","批发","浙杭食药监械经营许20180335号","杭州市市场监督管理局","2018-05-22","2023-05-21"
"913308007686956395","杭州宝丽眼镜有限公司第十三门市部","傅文岳","第三类：软性角膜接触镜及护理用液的零售","余青青","浙江省杭州市滨江区长河街道江汉路1515号江南天街商业中心地下一层商铺35号","浙江省杭州市滨江区长河街道江汉路1515号江南天街商业中心地下一层商铺35号","浙江省杭州市滨江区长河街道江汉路1515号江南天街商业中心地下一层商铺35号","零售","浙杭食药监械经营许20170601号","杭州市市场监督管理局","2017-11-13","2022-11-12"
"913308007686956396","衢州仁诺医疗器械有限公司","徐德平","6801基础外科手术器械，6808腹部外科手术器械，6810矫形外科(骨科)手术器械，6815注射穿刺器械，6821医用电子仪器设备，6822医用光学器具，仪器及内窥镜设备，6823医用超声仪器及有关设备，6845体外循环及血液处理设备，6846植入材料和人工器官，6863口腔科材料，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品","肖棋","衢州市柯城区荷花街道荷花中路123号611室","衢州市柯城区荷花街道荷花中路123号609室、611室","衢州市柯城区荷花街道荷花中路123号609室、611室","批发","浙衢食药监械经营许20150006号","衢州市市场监督管理局","2018-06-11","2022-03-26"
"913308007686956397","浙江友孚医疗器械有限公司","陈徐飞","6815注射穿刺器械，6821医用电子仪器设备，6822医用光学器具，仪器及内窥镜设备，6823医用超声仪器及有关设备，6825医用高频仪器设备，6826物理治疗及康复设备，6830医用X射线设备，6840临床检验分析仪器，6840体外诊断试剂，6854手术室，急救室，诊疗室设备及器具，6857消毒和灭菌设备及器具，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品，6877介入器材","霍柏林","台州市黄岩桔乡大道7号华府天地综合楼三楼","台州市黄岩桔乡大道7号华府天地综合楼三楼","台州市黄岩桔乡大道7号华府天地综合楼三楼","批发","浙台食药监械经营许20150028号","台州市市场监督管理局","2016-06-12","2021-06-11"
"913308007686956398","杭州米家贸易有限公司","陈尧珍","6801基础外科手术器械，6810矫形外科(骨科)手术器械，6815注射穿刺器械，6821医用电子仪器设备，6822医用光学器具，仪器及内窥镜设备，6823医用超声仪器及有关设备，6824医用激光仪器设备，6825医用高频仪器设备，6826物理治疗及康复设备，6830医用X射线设备，6840临床检验分析仪器，6845体外循环及血液处理设备，6846植入材料和人工器官，6854手术室，急救室，诊疗室设备及器具，6863口腔科材料，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品，6870软件，6877介入器材","戴家杰","浙江省杭州市桐庐县桐庐经济开发区洋洲南路199号桐庐科技孵化园A座7001室（委托贮存、配送）","浙江省杭州市桐庐县桐庐经济开发区洋洲南路199号桐庐科技孵化园A座7006","浙江省杭州市桐庐县桐庐经济开发区洋洲南路199号桐庐科技孵化园A座7006","批发","浙杭食药监械经营许20180296号","杭州市市场监督管理局","2018-05-18","2023-05-17"
"913308007686956399","宁波新泽医疗器械有限公司","郭燕霞","6821医用电子仪器设备，6822医用光学器具，仪器及内窥镜设备，6823医用超声仪器及有关设备，6866医用高分子材料及制品","张超","宁波市高桥古庵村","宁波市高桥镇古庵村","宁波市北仑区梅山港城路66号5幢01-404室","批发","浙甬食药监械经营许20180076号","宁波市市场监督管理局","2018-06-20","2023-06-19"
"913308007686956400","杭州安和医疗器械有限公司","夏林","6801基础外科手术器械，6815注射穿刺器械，6821医用电子仪器设备，6822医用光学器具，仪器及内窥镜设备，6823医用超声仪器及有关设备，6824医用激光仪器设备，6825医用高频仪器设备，6830医用X射线设备，6840临床检验分析仪器，6845体外循环及血液处理设备，6846植入材料和人工器官，6854手术室，急救室，诊疗室设备及器具，6863口腔科材料，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品，6877介入器材","郎晓锋","浙江省杭州市桐庐县县城城南路588号401室","浙江省杭州市桐庐县县城城南路588号401室","浙江省杭州市桐庐县县城城南路588号401室","批发","浙杭食药监械经营许20180253号","杭州市市场监督管理局","2018-05-14","2023-05-13"
"913308007686956401","杭州雅尚眼镜有限公司","陈乃多","第Ⅲ类：6822软性角膜接触镜及护理用液的零售","王东丽","杭州市西湖区古墩路中兴公寓商场107室","杭州市西湖区古墩路中兴公寓商场107室","杭州市西湖区古墩路中兴公寓商场107室","零售","浙杭食药监械经营许20160203号","杭州市市场监督管理局","2016-05-27","2021-05-26"
"913308007686956402","舟山市普陀医药药材有限公司","陈鲁加","第Ⅲ类：6815注射用穿刺器械，6863口腔科材料，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂（除骨水泥），6866医用高分子材料及制品，6804眼科手术器械，6822医用光学器具、仪器及内窥镜设备（除角膜接触镜及护理用液），6823医用超声仪器及相关设备，6825医用高频仪器设备，6830医用X射线设备，6840临床检验分析仪器，6846植入材料和人工器官，6854手术室、急救室、诊疗室设备及器具，6870软件,6877介入器材，6845体外循环及血液处理设备","唐晶晶","舟山市普陀区东港街道海洲路239号","舟山市普陀区东港街道海洲路239号","舟山市普陀区东港街道海洲路239号","批发","浙舟食药监械经营许20150015号","舟山市市场监督管理局","2015-09-15","2020-09-14"
"913308007686956403","杭州永川科技有限公司","宣和均","6821医用电子仪器设备（除植入式心脏起搏器和各种植入体内的医用传感器），6865医用缝合材料及粘合剂（除骨水泥）","邹煌丽","浙江省杭州市滨江区长河街道滨安路688号5幢21层2101室","浙江省杭州市滨江区长河街道滨安路688号5幢21层2101室","浙江省杭州市滨江区长河街道滨安路688号5幢21层2101室","批发","浙杭食药监械经营许20180258号","浙江省食品药品监督管理局","2018-06-26","2023-05-10"
"913308007686956404","宁波绿坊医疗器械有限责任公司","罗杰伟","6826物理治疗及康复设备","何诚","浙江省宁波市江北区同济路199号14-1-1","浙江省宁波市江北区同济路199号14-1-1","浙江省宁波市江北区同济路199号14-1-1","批发","浙甬食药监械经营许20170143号","宁波市市场监督管理局","2017-08-23","2022-08-22"
"913308007686956405","浙江聚康生物工程有限公司","杨永芳","第Ⅲ类：6801基础外科手术器械，6802显微外科手术器械，6803神经外科手术器械，6804眼科手术器械，6805耳鼻喉科手术器械，6806口腔科手术器械，6807胸腔心血管外科手术器械，6808腹部外科手术器械，6809泌尿肛肠外科手术器械，6810矫形外科(骨科)手术器械，6812妇产科用器械，6813计划生育器械，6815注射穿刺器械，6816烧伤(整形)科手术器械，6820普通诊察器械，6821医用电子仪器设备（除植入式心脏起搏器和植入体内的医用传感器），6822医用光学器具、仪器及内窥镜设备（除植入体内或长期接触体内的眼科光学器具），6823医用超声仪器及有关设备，6824医用激光仪器设备，6825医用高频仪器设备，6826物理治疗及康复设备，6827中医器械，6828医用磁共振设备，6830医用X射线设备，6831医用X射线附属设备及部件，6832医用高能射线设备，6833医用核素设备，6834医用射线防护用品、装置，6840临床检验分析仪器，6840体外诊断试剂，6841医用化验和基础设备器具，6845体外循环及血液处理设备，6854手术室，急救室，诊疗室设备及器具，6855口腔科设备及器具，6856病房护理设备及器具，6857消毒和灭菌设备及器具，6858医用冷疗，低温，冷藏设备及器具，6863口腔科材料，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品，6870软件","刘洁","宁波杭州湾新区滨海二路77号同济产业园2号楼$$宁波杭州湾新区滨海二路77号同济产业园2号楼","宁波杭州湾新区滨海二路77号","宁波杭州湾新区滨海二路77号","批发","浙甬食药监械经营许20160251号","浙江省食品药品监督管理局","2018-05-07","2021-11-30"
"913308817046362855","杭州朗朗眼镜有限公司","谢作双","第三类医疗器械：6822软性角膜接触镜及护理用液的批发","吴齐旭","杭州市下城区朝晖路147号2楼,地下一层","杭州市下城区朝晖路147号2楼,地下一层","杭州市下城区朝晖路147号2楼","批发","浙杭食药监械经营许20160550号","杭州市市场监督管理局","2016-10-24","2021-10-23"
"913309210852768066","浙江博哲科学仪器有限公司","楼振华","6822医用光学器具，仪器及内窥镜设备，6823医用超声仪器及有关设备，6825医用高频仪器设备，6826物理治疗及康复设备，6828医用磁共振设备，6830医用X射线设备，6840临床检验分析仪器，6845体外循环及血液处理设备，6854手术室，急救室，诊疗室设备及器具，6864医用卫生材料及敷料，6865医用缝合材料及粘合剂，6866医用高分子材料及制品","孙丽君","萧山区宁围街道峪龙路108号丽晶国际中心2幢721室","萧山区宁围街道峪龙路108号丽晶国际中心2幢721室","萧山区宁围街道峪龙路108号丽晶国际中心2幢721室","批发","浙杭食药监械经营许20170023号","浙江省食品药品监督管理局","2018-04-12","2022-01-11"
"913310007410158246","杭州全润光学科技有限公司余杭分公司","谢钦展","6822软性角膜接触镜及护理用液的零售（不含验配）","包俊杰","浙江省杭州市余杭区良渚街道古墩路1333号金地广场DJFB-106","浙江省杭州市余杭区良渚街道古墩路1333号金地广场DJFB-106","浙江省杭州市余杭区良渚街道古墩路1333号金地广场DJFB-106","零售","浙杭食药监械经营许20180155号","杭州市市场监督管理局","2018-04-09","2023-04-08"
"913310820568871659","桐庐弘耀医疗设备有限公司","皇甫红连","6801基础外科手术器械，6822医用光学器具，仪器及内窥镜设备，6825医用高频仪器设备，6846植入材料和人工器官","张鑫锋","桐庐县县城洋洲路28号7号楼413室","桐庐县县城洋洲路28号7号楼413室","桐庐县县城洋洲路28号7号楼413室","批发","浙杭食药监械经营许20160516号","杭州市市场监督管理局","2016-10-10","2021-10-09"
"913310820568871660","桐庐亚泰医疗器械有限公司","徐生行","6822医用光学器具，仪器及内窥镜设备，6825医用高频仪器设备，6846植入材料和人工器官","周杭丰","桐庐县城洋洲路28号205室","桐庐县城洋洲路28号205室","桐庐县城洋洲路28号205室","批发","浙杭食药监械经营许20160070号","杭州市市场监督管理局","2017-07-03","2021-02-14"
"913311217829435712","宁波视窗眼镜有限公司品位店","","第Ⅲ类：软性角膜接触镜及护理用液的零售******","石高飞","宁波市海曙区柳庄巷43号314室$$宁波市海曙区柳庄巷43号310室","宁波市海曙区柳庄巷43号314室$$宁波市海曙区柳庄巷43号310室","宁波市海曙区碶闸街172号第1层Vc108室","零售","浙02R0453号","宁波市市场监督管理局","2014-07-07","2019-07-06"
"913311217829435713","洞头县华视眼镜店","","第Ⅲ类：软性角膜接触镜及护理用液的零售及验配***","郑映庆","洞头县中心街177号","洞头县中心街177号","洞头县中心街177号","零售","浙温食药监械经营许20140017号","温州市食品药品监督管理局","2014-12-18","2019-12-17"
"913311217829435714","杭州益彰贸易有限公司","何盛","第Ⅲ类：医用光学器具、仪器及内窥镜设备、医用高分子材料及制品、注射穿刺器械、临床检验分析仪器、诊疗室设备及器具、医用卫生材料及敷料、医用高分子材料及粘合剂、医用高频仪器设备。","汪辉","杭州市西湖区留和路135号UN公社13幢407室","杭州市西湖区留和路135号UN公社13幢407室","杭州市西湖区留和路135号UN公社13幢407室","零售","浙013072号","杭州市食品药品监督管理局","2014-09-30","2019-09-29"
"913311217829435715","宁波钟表眼镜有限公司天一店","空","第Ⅲ类：6822软性角膜接触镜及护理用液","童永华","宁波市海曙旗杆巷70、74号","宁波市海曙旗杆巷70、74号","宁波市海曙旗杆巷70、74号","零售","浙甬食药监械经营许20160110号","宁波市市场监督管理局","2016-06-30","2021-06-29"
"913311217829435716","杭州嘉辉投资管理有限公司","陈新岚","6815注射穿刺器械，6821医用电子仪器设备，6824医用激光仪器设备，6825医用高频仪器设备，6828医用磁共振设备，6830医用X射线设备，6840体外诊断试剂，6865医用缝合材料及粘合剂","卢济哼","浙江省杭州市萧山区义桥镇东方文化园步行街5幢3单元202室","浙江省杭州市萧山区义桥镇东方文化园步行街5幢3单元202室","浙江省杭州市萧山区义桥镇东方文化园步行街5幢3单元202室","批发","浙杭食药监械经营许20180156号","杭州市市场监督管理局","2018-04-10","2023-04-09"
"913311217829435717","浙江英特物流有限公司金华分公司","吴华庆","第III类医疗器械:6801基础外科手术器械、6802显微外科手术器械、6803神经外科手术器械、6804眼科手术器械、6805耳鼻喉科手术器械、6806口腔科手术器械、6807胸腔心血管外科手术器械、6808腹部外科手术器械、6809泌尿肛肠外科手术器械、6810矫形外科(骨科)手术器械、6812妇产科用器械、6813计划生育器械、6815注射穿刺器械、6816烧伤(整形)科手术器械、6820普通诊察器械、6821医用电子仪器设备、6822医用光学器具、仪器及内窥镜设备、6823医用超声仪器及有关设备、6824医用激光仪器设备、6825医用高频仪器设备、6826物理治疗及康复设备、6827中医器械、6828医用磁共振设备、6830医用X射线设备、6831医用X射线附属设备及部件、6832医用高能射线设备、6833医用核素设备、6834医用射线防护用品、装置、6840临床检验分析仪器、6841医用化验和基础设备器具、6845体外循环及血液处理设备、6846植入材料和人工器官、6854手术室、急救室、诊疗室设备及器具、6855口腔科设备及器具、6856病房护理设备及器具、6857消毒和灭菌设备及器具、6858医用冷疗、低温、冷藏设备及器具、6863口腔科材料、6864医用卫生材料及敷料、6865医用缝合材料及粘合剂、6866医用高分子材料及制品、6870软件、6877介入器材、其他","洪步青","浙江省金华市婺城区秋滨工业园区仙源路99号2#仓库3楼","浙江省金华市婺城区秋滨工业园区仙源路99号3#仓库2楼","浙江省金华市婺城区秋滨工业园区仙源路99号1#仓库，2#仓库1-4楼，3#仓库2楼","批发","浙金食药监械经营许20150091号","金华市市场监督管理局","2015-10-26","2020-10-25"
"913311217829435718","杭州承恩贸易有限公司","田茂平","第Ⅲ类：6815注射穿刺器械，6821医用电子仪器设备（除植入式心脏起博器和植入体内的医用传感器），6822医用光学器具、仪器及内窥镜设备（除植入体内或长期接触体内的眼科光学器具），6823医用超声仪器及有关设备，6825医用高频仪器设备，6846植入材料和人工器官(限支架)，6866医用高分子材料及制品，6877介入器材","叶婷","浙江省杭州市西湖区西溪世纪中心2号楼531室","浙江省杭州市西湖区西溪世纪中心2号楼916室","浙江省杭州市西湖区西溪世纪中心2号楼916室","批发","浙杭食药监械经营许20160696号","浙江省食品药品监督管理局","2018-05-17","2021-12-27"
