"9985","吴惠花超市","91330723737768727D","吴惠花","久润花园东区","浙江省丽水市庆元县荷地镇小岭尾公路沿","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","庆元县市场监督管理局荷地市场监督管理所","吴斌、刘婉娴","JY13311260100903","庆元县市场监督管理局","吴卫东","2016-04-01","2021-03-31"
"9986","慈溪百姓药品有限公司鄞州宁南店","92330326MA2C36JM5J","李峻极","石门东路2号园","浙江省宁波市鄞州区钟公庙街道长丰村","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;保健食品销售;婴幼儿配方乳粉销售;","宁波市鄞州区市场监督管理局","徐凌峰、黄栋","JY13302120108586","宁波市鄞州区市场监督管理局","沈军","2018-12-26","2021-05-04"
"9987","乐清市柳市云刊纸上烤鱼店","913304837679903886","林云刊","和平街11区3号楼","浙江省温州市乐清市柳市镇翔金垟村翔金路21号","餐饮服务经营者","预包装食品（不含冷藏冷冻食品）销售;热食类食品制售;","乐清市市场监督管理局","金祎颋杨文丰","JY23303820234193","乐清市市场监督管理局","陈建朋","2019-04-19","2024-04-18"
"9988","桐庐县分水镇南缘副食品店","91330702562354003B","方永芳","恒安大厦负一层","浙江省杭州市桐庐县分水镇新淳东路241号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","桐庐县市场监督管理局分水所","郑杨舟胡先军","JY13301220126325","桐庐县市场监督管理局","郑杨舟","2016-12-22","2021-10-17"
"9989","常山来一碗面馆","9133108171611146XR","陈中彪","青年路西里2号院6号楼1层商业B106","浙江省衢州市常山县紫港街道富足山村696号","餐饮服务经营者","热食类食品制售;","常山县市场监督管理局直属分局","戴向阳王笏俊","JY23308220102500","常山县市场监督管理局","黄道慧","2016-07-06","2021-07-05"
"9990","瑞安市玛洛酒庄","91330523L12515135T","余秋蕾","旧府街与青礼路交叉口南100米","浙江省温州市瑞安市汀田街道联胜村邮电北路137号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;","汀田所","陈源、付旻","JY13303810282684","瑞安市市场监督管理局","施正福","2019-05-09","2024-05-08"
"9991","安吉递铺月娟饭店","91331181789681404F","周月娟","十八里店乡老君堂村天宜公寓底商","浙江省湖州市安吉县昌硕街道云鸿新村一区1号","餐饮服务经营者","预包装食品（不含冷藏冷冻食品）销售;热食类食品制售;","安吉县市场监督管理局昌硕所","刘伟；杨江清；项旭明；王娅雯","JY23305230129320","安吉县市场监督管理局","程柏胜","2017-01-16","2022-01-15"
"9992","丽水市莲都区得福民宿客栈","91330326681696508R","甘德福","石门路1号","浙江省丽水市莲都区联城镇港口双尖山脚村8号","餐饮服务经营者","预包装食品（含冷藏冷冻食品）销售;散装食品（含冷藏冷冻食品）销售;热食类食品制售;","联城街道市场监督管理所","联城街道市场监督管理所","JY23311020105462","丽水市莲都区市场监督管理局","朱泽霞","2016-06-28","2021-06-27"
"9993","海盐县于城镇李明宝水果店","91330324609394716X","李道良","南吉祥胡同13号","浙江省嘉兴市海盐县于城镇文昌路东侧一、二号地块","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","海盐县市场监督管理局于城所","王忠伟沈维恩","JY13304240118010","海盐县市场监督管理局","徐刘根","2017-12-25","2021-09-20"
"9994","徐福宇黄焖鸡米饭","91330282739476189A","陈梅亮","中关村大街18号中关村科技贸易中心8层03、05、06号","浙江省丽水市景宁畲族自治县红星街道金仙路80号","餐饮服务经营者","热食类食品制售;","景宁畲族自治县市场监督管理局","柳晓忠、柳景景","JY23311270101522","景宁畲族自治县市场监督管理局","雷桂荣","2016-05-17","2021-05-16"
"9995","三江购物俱乐部股份有限公司宁波高新区公园里分公司","91331081148911994Y","郑庆军","东三旗回南路邮局向东450米","浙江省宁波市高新区明新路178号","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;散装食品（含冷藏冷冻食品）销售;保健食品销售;","宁波市市场监督管理局宁波国家高新区分局","陈朝阳孙薇","JY13302860016537","宁波市市场监督管理局宁波国家高新区分局","徐小斌","2019-05-08","2023-09-27"
"9996","温岭市太平万家灯火美食厅","33058","金娇云","前山所前山岱山路74号工业区6幢1楼","浙江省台州市温岭市太平街道北门街191号","餐饮服务经营者","热食类食品制售;","太平市场监督管理所","王维华赵海英","JY23310810167164","温岭市市场监督管理局","王海斌","2016-11-25","2021-11-24"
"9997","缙云县新建镇育星幼儿园（食堂）","9133082207160352XB","朱坚芳","凤凰路凤凰购物中心B1楼","浙江省丽水市缙云县新建镇笕川村笕新路133号","单位食堂","热食类食品制售;","新建市场监管所","丁建平、郑翔","JY33311220122336","缙云县市场监督管理局","李晓青","2016-12-23","2021-12-22"
"9998","瑞安市南滨新起点幼儿园","59721","邵爱男","八里庄慈云寺1号院东区国际3号楼C座3A07","浙江省温州市瑞安市南滨街道南爿村林郑路联建房一楼（第一层局部）","单位食堂","热食类食品制售;","瑞安市市场监督管理局南滨所","卢展翔、徐文洁","JY33303810210221","瑞安市市场监督管理局","王宏伟","2016-12-29","2021-12-28"
"9999","绍兴市柯桥区平水镇徐利军副食品店","913306217450650600","徐利军","兴隆商业街50号","浙江省绍兴市柯桥区平水镇五联村沙滩159号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;保健食品销售;","绍兴市柯桥区平水市场监督管理所","郭春沸陈滢","JY13306210105462","绍兴市柯桥区市场监督管理局","赵卫昌","2016-04-29","2021-04-28"
"10000","永康市大军烧烤店","91330483749015538K","王彦军","金业大街玺莲水果蔬菜超市旁","浙江省金华市永康市城西新区花川村银桂北路43幢1号南面第四、五、六间","餐饮服务经营者","预包装食品（含冷藏冷冻食品）销售;保健食品销售;热食类食品制售;","永康市市场监督管理局西城市场监管所","西城所工作人员","JY23307840240197","永康市市场监督管理局","陈寅","2019-04-10","2024-04-09"
"10001","杭州余杭区南苑街道桂艳萍小吃店","28580","桂艳萍","南半壁店东二街阿彪超市斜对面","浙江省杭州市余杭区南苑街道新丰社区新康家园东区40号-2","餐饮服务经营者","热食类食品制售;","余杭区市场监督管理局","胡润波杜蔚京","JY23301100121080","余杭区市场监督管理局","楼红兵","2016-06-13","2021-06-12"
"10002","天台盛兴酒庄","913305007601589780","周春霞","良乡68号","浙江省台州市天台县赤城街道金盘中路78号","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;","城东市场监督管理所","城东监管四组","JY13310230104754","天台县市场监督管理局","周传扬","2016-06-27","2021-06-26"
"10003","义乌市友顺山庄","91330304755904374Y","何友义","九棵树大稿艺术区内","浙江省金华市义乌市后宅街道坞灶村27号","餐饮服务经营者","热食类食品制售;","义乌市后宅市场监督管理所","虞航天；蒋涛","JY23307820185764","义乌市市场监督管理局","叶云财","2016-09-14","2021-09-13"
"10004","衢州市衢江区偲娴饭店","913306817236185680","郑小龙","清河宝盛里天丰利5层美食城","浙江省衢州市衢江区樟潭街道芝坑桥村美食街13-14号","餐饮服务经营者","热食类食品制售;","衢江区市场监督管理局开发区所","郑云翔、任远","JY23308030135104","衢州市衢江区市场监督管理局","官宵飞","2019-05-14","2024-05-13"
"10005","临安市东天目山昭明寺","913310007410158246","齐素萍","西大望路北工大附近","浙江省杭州市临安市太湖源镇东天目村（原梅家村）","单位食堂","热食类食品制售;","太湖源市场监管所","综合巡查组","JY33301850115317","临安市市场监管局","帅向军","2016-08-23","2021-08-22"
"10006","义乌市中特干果商行","913301107471890086","陈各辉","百子湾巴音食坊旁边","浙江省金华市义乌市义乌副食品市场一楼三街0406号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","义乌市北苑市场监督管理所","冯天何爱娟","JY13307820444607","义乌市市场监督管理局","黄松宜","2018-12-17","2023-12-16"
"10007","安吉递铺宇丰便利店","913303265517989950","曾丰萍","紫金庄园9号楼一层","浙江省湖州市安吉县昌硕街道灵芝西路641-643号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;","安吉县市场监督管理局昌硕所","邵为宏；朱钢梁；付来根","JY13305230115782","安吉县市场监督管理局","程柏胜","2016-08-19","2021-08-18"
"10008","海盐县秦山万奥农家菜","91331082147979743U","唐荣甫","北四环西路出口","浙江省嘉兴市海盐县秦山街道北团村北团大道188号","餐饮服务经营者","热食类食品制售;冷食类食品制售;","海盐县市场监督管理局秦山所","朱福民、崔姚峰","JY23304240122045","海盐县市场监督管理局","王祖利","2016-11-25","2021-11-24"
"10009","绍兴市上虞区崧厦镇和味餐馆","91330503671643736K","朱奎峰","楼梓庄路87号附近","浙江省绍兴市上虞区崧厦镇通济路322号营业房","餐饮服务经营者","热食类食品制售;","崧厦分局","赵荣祥王伟明","JY23306820136592","绍兴市上虞区市场监督管理局","叶彤","2017-01-16","2022-01-15"
"10010","瑞安市希边餐馆","35105","彭希边","富力阳光美园","浙江省温州市瑞安市高楼镇大华村","餐饮服务经营者","预包装食品（不含冷藏冷冻食品）销售;热食类食品制售;","瑞安市市场监督管理局高楼所","吴礼化、林蓓蓓","JY23303810252133","瑞安市市场监督管理局","施正福","2018-11-19","2023-02-05"
"10011","岱山县衢山镇人民政府","34759","褚波挺","定福庄路西50米","岱山县衢山镇瀛洲路126号","单位食堂","热食类食品制售;","岱山县市场监督管理局衢山分局","徐丹凤、俞奇妙、宋波、李傲","JY33309210105159","岱山县市场监督管理局","邬明伟","2019-03-27","2021-09-19"
"10012","浦江县利环豆腐店","913307035928913011","邱智君","沿河景观路76-5号","浙江省金华市浦江县浦阳街道中心农贸市场50号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","浦江县浦阳市场监督管理所","陈娟丽、傅建伟","JY13307260109296","浦江县市场监督管理局","张顺正","2016-06-16","2021-06-15"
"10013","台州市黄岩二师兄小吃店","913304837707324274","林琛山","十八里店南桥全聚德向西200米","浙江省台州市黄岩区西城街道引泉路234号","餐饮服务经营者","预包装食品（不含冷藏冷冻食品）销售;热食类食品制售;","台州市黄岩区市场监督管理局","吴宁春、任显明","JY23310030183934","台州市黄岩区市场监督管理局","杨波","2019-04-10","2024-04-09"
"10014","义乌市水方蓝电子商务有限公司","91330183704708226L","刘志","史家营莲花庵村","浙江省金华市义乌市江东街道赤塘新村28幢二单元201室","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;保健食品销售;婴幼儿配方乳粉销售;","江东市场监督管理所","傅利强瞿志龙","JY13307820449507","义乌市市场监督管理局","楼云辉","2019-01-08","2024-01-07"
"10015","嵊州市俞慧萍熟食店","91330604680732693X","俞慧萍","005乡道与平沿路交叉口旁","浙江省绍兴市嵊州市剡湖街道江滨市场一楼中区267号","食品销售经营者","散装食品（不含冷藏冷冻食品、含熟食制品）销售;","剡湖市场监督管理所","吴振江张民","JY13306830116932","嵊州市市场监督管理局","张民","2016-08-01","2021-07-31"
"10016","丽水市莲都区章群燕食品商行","91330402146486170Y","章群燕","狮子营村南门门口","浙江省丽水市莲都区东银苑小区345幢6单元302室南面右边","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;保健食品销售;","紫金街道市场监督管理所","紫金街道市场监督管理所","JY13311020183287","丽水市莲都区市场监督管理局","叶思敏","2019-02-20","2024-02-19"
"10017","杭州余杭区良渚街道美安食品商行","913301007471539452","杭州余杭区良渚街道美安食品商行","大董村路口西北100米","浙江省杭州市余杭区33011000良渚街道东连村二组四郎桥1号","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售","余杭区市场监督管理局","王立中、孙荣华","JY13301100030280","余杭区市场监督管理局","楼红兵","2016-01-29","2021-01-28"
"10018","嘉兴市南湖区余新镇美美小吃店","56862","刘美英","南口镇大石坡红石山谷度假酒店","浙江省嘉兴市南湖区余新镇南江苑农贸市场09号商铺","餐饮服务经营者","预包装食品（不含冷藏冷冻食品）销售;热食类食品制售;","嘉兴市南湖区市场监督管理局余新所","杜忠良、柏屹宇","JY23304020105180","嘉兴市南湖区市场监督管理局","徐建军","2017-04-20","2021-04-18"
"10019","温州市鹿城区蒲鞋市杨飞飞调味品摊","91330822554021401M","杨飞飞","良乡长虹小区南门内100米","浙江省温州市鹿城区蒲鞋市街道上陡门农贸市场","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;","市场监督管理局蒲鞋市所","郑炳忠","JY13303020165477","温州市鹿城区市场监督管理局","庄柯杰","2016-09-22","2021-09-21"
"10020","杭州临安杨训烧酒坊","49981","丁丽芳","北马庄翠福园小区34号楼旁边","浙江省杭州市临安市锦南街道卦畈路26号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","玲珑市场监管所","玲珑市场监管所","JY13301850128657","杭州市临安区市场监管局","陈仪","2018-04-04","2021-11-29"
"10021","嘉兴市南湖区大桥爱瑞客副食品店","91331100747040553J","李进良","红坊路","浙江省嘉兴市南湖区大桥镇天福路2号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","嘉兴市南湖区市场监督管理局嘉兴工业园区市场监督管理分局","卢勇、徐赟赟","JY13304020115712","嘉兴市南湖区市场监督管理局","徐建军","2016-06-29","2021-06-28"
"10022","瑞安市明丽日用品经营部","913308007686956395","蔡明霞","东北旺路二号西一","浙江省温州市瑞安市莘塍街道中村民莘中路276-278号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;保健食品销售;婴幼儿配方乳粉销售;","瑞安市市场监督管理局莘塍所","洪流陈立夫","JY13303810159316","瑞安市市场监督管理局","王宏伟","2016-06-21","2021-06-20"
"10023","江山市慧建副食品店","49809","吴益明","东关新村abc英语幼儿园对面一层","浙江省衢州市江山市上余镇黄陈村礼贤路1号(新火车站由北到南第一间)","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;","江山市市场监督管理局城北市监所","朱洪波、吕卫锋","JY13308810118223","江山市市场监督管理局","周学军","2018-01-22","2021-10-11"
"10024","青田县陈华美百货店","91330825689119510R","陈华美","首经贸中街附近","浙江省丽水市青田县瓯南街道欧中街90号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;保健食品销售;","青田县江南市场监督管理所","周佳慧：叶华杰","JY13311210138566","青田县市场监督管理局","徐丽娜","2018-12-04","2023-12-03"
"10025","蒋沈平生煎","91330100731519113T","蒋沈平","延静里中街京师律师大厦南门","浙江省台州市黄岩区院桥镇高洋路9号","餐饮服务经营者","预包装食品（不含冷藏冷冻食品）销售;热食类食品制售;","台州市黄岩区市场监督管理局","蔡利君、徐一唯","JY23310030182548","台州市黄岩区市场监督管理局","高海峰","2019-01-08","2024-01-07"
"10026","上海适达餐饮管理有限公司宁波钱湖北路店","913304837044436864","王伟","南新园16楼","浙江省宁波市鄞州区中河街道钱湖北路288号印象城B1-22号店铺","餐饮服务经营者","普通类;","宁波市鄞州区市场监督管理局","徐凌峰黄栋","JY23302120157742","宁波市鄞州区市场监督管理局","沈军","2018-11-19","2022-01-10"
"10027","宁波市北仑区新碶米订食品店","91330784577747758R","张士娣","古北口镇河西村后街99号","浙江省宁波市北仑区新碶街道庐山东路511号22幢511号一层","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;","新碶市场监管所","陆文中、周晓东","JY13302060169082","宁波市北仑区市场监督管理局","胡跃成","2018-12-28","2023-12-27"
"10028","金华市金东区人来丰小吃店","913303032565317109","叶瑞","沿河景观路76-1号","浙江省金华市金东区孝顺镇环镇北路100号","餐饮服务经营者","热食类食品制售;","孝顺市场监管所","","JY23307030115051","金华市金东区市场监督管理局","","2016-11-08","2021-11-07"
"10029","温岭市太平陈霞餐饮店","27877","陈夏花","沿河景观路84-1号","浙江省台州市温岭市太平街道黄杨山路85号","餐饮服务经营者","热食类食品制售;","太平市场监督管理所","梁保华郑高云","JY23310810153163","温岭市市场监督管理局","王海斌","2016-09-14","2021-09-13"
"10030","诸暨市店口曾妮小吃店","91330621715487908P","何钟平","穆家峪镇前栗园村密云机场","诸暨市店口镇万通路68号","餐饮服务经营者","热食类食品制售;","诸暨市市场监督管理局店口分局","胡建军赵坪","JY23306810132009","诸暨市市场监督管理局","毛建江","2016-07-21","2021-07-20"
"10031","庆元县登聪便利店","91330000765234706J","夏登聪","紫竹桥紫竹院路","浙江省丽水市庆元县濛洲街道聚丰佳园商铺87号","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;散装食品（含冷藏冷冻食品）销售;","庆元县市场监督管理局濛洲市场监督管理所","柳新楠、胡一飞","JY13311260104907","庆元县市场监督管理局","吴卫东","2016-08-29","2021-08-28"
"10032","临安轩记土特产商行","46205","张栩","玉泉西里二区38号楼-1层D06商业","浙江省杭州市临安市天目山镇藻溪村凌董街73号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","於潜市场监管所","於潜市场监管所","JY13301850121901","临安市市场监管局","周大明","2016-10-12","2021-10-11"
"10033","杭州市拱墅区沈天琪甜品店","913307267530377804","沈天琪","万泉河路68号紫金庄园9号楼东5门一层-5","浙江省杭州市拱墅区杭行路666号万达商业中心4幢2单元315室（3012铺位）","餐饮服务经营者","普通类;","杭州市拱墅区市场监督管理局","钟金权、王青","JY23301050108667","杭州市拱墅区市场监督管理局","傅朝晖","2016-06-20","2021-06-19"
"10034","瑞安市新饭碗中式餐饮店","91331000739938830N","林玉蓉","龙兴南二路5号院1号楼201室","浙江省温州市瑞安市玉海街道万松路103号","餐饮服务经营者","热食类食品制售;","瑞安市市场监督管理局玉海所","蒋峥、谢荣辉","JY23303810129921","瑞安市市场监督管理局","王宏伟","2016-04-25","2021-04-24"
"10035","义乌市楼荷菊食品店","91330483788826819B","楼荷菊","幸福大街57号北楼","浙江省金华市义乌市义乌副食品市场二楼15街2001A号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;","义乌市北苑市场监督管理所","冯天何爱娟","JY13307820463087","义乌市市场监督管理局","黄松宜","2019-03-22","2024-03-21"
"10036","宁波市镇海区乔梓学校食堂","9133048179438771XQ","蔡国勇","常通路3号院2号楼3层306","浙江省宁波市镇海区蛟川街道渡驾桥村","单位食堂","热食类食品制售;","宁波市镇海区市场监督管理局蛟川市场监督管理所","姚晔陈静","JY33302110113728","宁波市镇海区市场监督管理局","嵇灵","2016-09-21","2021-09-20"
"10037","宁波市海曙集士港琼飞食品店","37205","董琼飞","中绦胡同甲2号","浙江省宁波市海曙区集士港镇祝家桥村","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","集士港分局","蔡红辉张浩宇","JY13302030242924","宁波市海曙区市场监督管理局","张承骏","2019-04-04","2024-04-03"
"10038","瑞安市海沃便利店","64911","李飞霞","友谊路102-17号楼","浙江省温州市瑞安市安阳街道隆山东路宏都小区26幢东起1-2间","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;保健食品销售;婴幼儿配方乳粉销售;","瑞安市市场监督管理局安阳所","朱礼、郑少华","JY13303810153421","瑞安市市场监督管理局","王宏伟","2016-06-12","2021-06-11"
"10039","绍兴市袍江鸭味寨餐馆","91330400743475752T","刘木阳","志新东路志新小区33号楼底商","绍兴市袍江百盛街8号（财富中心1-2区）","餐饮服务经营者","热食类食品制售;","斗门镇市场监督管理所","金鉴璐、郭伟军、李峰、陈燕维","JY23306920106996","绍兴市市场监督管理局","何峰","2016-11-10","2021-11-09"
"10040","金华市婺城区大哈小吃店","913304217044152202","张贤根","王府井小吃街西口","浙江省金华市婺城区罗埠镇商贸街35号","餐饮服务经营者","热食类食品制售;","金华市市场监督管理局经济技术开发区分局汤溪市场监督管理所","谢宇高胜阳","JY23307090114675","金华市市场监督管理局","李可春","2016-07-29","2021-07-28"
"10041","湖州市吴兴区织里秦家港镇幼儿园","913303037590677372","邵水娥","萊锦产业园西门cn-18号强视传媒一层北侧","浙江省湖州市吴兴区织里镇秦家港社区85-1","单位食堂","热食类食品制售;","湖州市吴兴区市场监督管理局","许剑新、王子怡、徐迪威、沈梦","JY33305020100057","湖州市吴兴区市场监督管理局","陈瑾","2016-07-15","2021-07-14"
"10042","青田县李红宗副食品店","91331024729136885Y","李红宗","司马台新村蔡家窝铺4-1号","浙江省丽水市青田县温溪镇港头村华都东街32号","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;","青田县市场监督管理局温溪市场监督管理分局","张敏、徐仲","JY13311210113671","青田县市场监督管理局","陈晓成","2016-09-23","2021-09-22"
"10043","温州市龙湾永中诚真副食品店","91330400755944739B","姜夏曼","双清路双清综合楼北","浙江省温州市龙湾区永中街道香雅园7-128号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;保健食品销售;","温州市龙湾区市场监督管理局永中所","龙三片区","JY13303030131931","温州市龙湾区市场监督管理局","永中市场监督管理所","2016-11-21","2021-11-20"
"10044","瑞安市朝磊羊肉粉店","91330521780483399F","王臣","广渠路c号","浙江省温州市瑞安市飞云街道繁荣村","餐饮服务经营者","热食类食品制售;","瑞安市市场监督管理局飞云所","叶雨扬黄小谷","JY23303810112676","瑞安市市场监督管理局","金涛","2016-03-25","2021-03-24"
"10045","嘉兴市兴创商贸有限公司","91331082704736737N","毛金玥","黄村镇兴华南路1号2幢平房31号","浙江省嘉兴市南湖区凤桥镇三星路三号梅花洲经济总部大楼四楼847室","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;","嘉兴市南湖区市场监督管理局凤桥所","陈建东、郭建辉","JY13304020123761","嘉兴市南湖区行政审批局","徐建军","2016-09-01","2021-08-31"
"10046","舟山市定海阿英小吃店","91330328074034940Q","吴青松","朝凤路243号","浙江省舟山市定海区卫海路99号","餐饮服务经营者","预包装食品（不含冷藏冷冻食品）销售;保健食品销售;热食类食品制售;","舟山市市场监督管理局定海分局城南所","包明,王玲","JY23309020118829","舟山市市场监督管理局定海分局","洪兵辉","2016-11-17","2021-11-16"
"10047","孔美英快餐","91330681798584438B","孔美英","顺平路","浙江省台州市玉环市楚门镇北大街1号","餐饮服务经营者","热食类食品制售;","玉环县市场监督管理局楚门分局","陈梦怀李雪红","JY23310210119223","玉环市市场监督管理局","林定春","2016-07-04","2021-07-03"
"10048","杭州萧山东门市场刘威风食品店","91330825741014258G","刘威风","百子湾路16号后现代城14号楼A座404室","浙江省杭州市萧山区城厢街道东门市场4号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","杭州市萧山区市场监督管理局城厢所","龚爱军　张勇","JY13301090141446","杭州市萧山区市场监督管理局","杨志芳","2016-07-15","2021-07-14"
"10049","丽水市莲都区晓峰烟酒商行","91330400768675064J","聂翠英","青年湖西里4号附近","浙江省丽水市莲都区东升北区32幢4号","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;","紫金街道市场监督管理所","紫金街道市场监督管理所","JY13311020134238","丽水市莲都区市场监督管理局","上官潮涌","2017-01-24","2022-01-23"
"10050","绍兴市柯桥区漓渚思聪副食品店","91330482747736796W","陈洪明","右安门内西街5号楼金碗勺东北菜院内","浙江省绍兴市柯桥区漓渚镇红星村庙坞9号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","绍兴市柯桥区市场监督管理局","傅强、沈志良","JY13306210126395","绍兴市柯桥区市场监督管理局","寿志平","2016-08-25","2021-08-24"
"10051","衢州市衢江区雪贞小吃店","91331022784443765H","郑雪贞","大黄庄222号","浙江省衢州市衢江区商锦路一弄10号","餐饮服务经营者","热食类食品制售;","衢江区市场监督管理局直属所","郑峰山、郑飞","JY23308030107946","衢州市衢江区市场监督管理局","郭梅良","2016-08-19","2021-08-18"
"10052","慈溪海川天然气管网建设管理有限公司","91330681146288692L","章国祥","行宫街59号","浙江省宁波市慈溪市慈东滨海区东发路501号","单位食堂","热食类食品制售;","慈溪市市场监督管理局龙山分局","金百春戎剑峰","JY33302820113720","慈溪市市场监督管理局","胡建平","2016-08-29","2021-08-28"
"10053","苍南县龙港镇梅记小吃店","9133050066619864XM","梅克伟","地坛医院南门对面","浙江省温州市苍南县龙港镇西城路453号一层","餐饮服务经营者","预包装食品（不含冷藏冷冻食品）销售;热食类食品制售;","苍南县市场监督管理局龙港分局","黄宇峰、项晓春","JY23303270161047","苍南县市场监督管理局","陈铭","2016-12-30","2021-12-29"
"10054","安吉中联医药有限公司递铺八店","29225","戴玲珠","古北口镇沙岭村44-1","浙江省湖州市安吉县递铺街道长乐社区","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;保健食品销售;婴幼儿配方乳粉销售;其他婴幼儿配方食品销售;","安吉县市场监督管理局递铺分局","张吉南、乔悦","JY13305230121362","安吉县市场监督管理局","张建国","2016-10-21","2021-10-20"
"10055","温州市鹿城区滨江黑马酒庄","65523","陈卓绵","东柏街10号院5号楼105号1层","浙江省温州市鹿城区滨江街道新蒲路云中花园16、17、18幢一层7号","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;","滨江所","王永春夏景飞","JY13303020262116","温州市鹿城区市场监督管理局","徐魏","2019-04-08","2024-04-07"
"10056","宁波市镇海区城北后施菜场周龙干货店","9133048279209338XE","庄亚萍","青年路西里国美餐饮街2号f9-2","浙江省宁波市镇海区蛟川街道炼化后施菜场店铺","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","宁波市镇海区市场监督管理局蛟川市场监督管理所","姚晔陈静","JY13302110111578","宁波市镇海区市场监督管理局","嵇灵","2016-08-31","2021-08-30"
"10057","义乌市陈治壮食品店","91330421697048812M","陈治壮","永旺珠江摩尔大厦8号楼底商","浙江省金华市义乌市北苑街道柳三村B区12幢1-2单元","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;","义乌市北苑市场监督管理所","何大莲金兴","JY13307820208937","义乌市市场监督管理局","陈兴有","2016-10-27","2021-10-26"
"10058","义乌市水华小吃店","9133038172363199X8","钟水华","望京soho塔1B1楼底商","浙江省金华市义乌市江东街道山口村5幢3单元","餐饮服务经营者","热食类食品制售;","江东市场监督管理所","骆垚廷傅利强","JY23307820153405","义乌市市场监督管理局","楼纯征","2016-07-06","2021-07-05"
"10059","建德市新安江街道甘食点包子店","9133028161027747XL","刘明坤","苏家坨镇西埠头村","浙江省杭州市建德市新安江街道新安东路143-1号","餐饮服务经营者","热食类食品制售;","建德市市场监督管理局新安江市场监督管理所","邹建明、储君娥","JY23301820104229","建德市市场监督管理局","楼凤琴","2016-04-14","2021-04-13"
"10060","临海市尚居食品超市","913307037590679561","杨波","西三旗桥东1500米路南","浙江省台州市临海市古城街道塘头路24-1号二楼","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;保健食品销售;婴幼儿配方乳粉销售;","古城市场监督管理所","杜礼长;叶凌志","JY13310820143555","临海市市场监督管理局","钱志先","2017-04-19","2021-11-29"
"10061","丽水市天天来食品超市","18440","麻苏莲","双桥东路甲10号楼1层底商10-06","浙江省丽水市莲都区金苑新村14#南起第一间","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","紫金市场监督管理所","紫金市场监督管理所","JY13311020121888","丽水市莲都区市场监督管理局","上官潮涌","2016-11-10","2021-11-09"
"10062","余荣国奶茶","913303241454320315","余荣国","安定门外立水桥北8号7幢","浙江省衢州市开化县华埠镇解放路248号","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;保健食品销售;","开化县市场监督管理局","范卉、李秀华","JY13308240131219","开化县市场监督管理局","杨星忠","2019-04-16","2023-05-10"
