"913311217829435718","淳安英特药业有限公司","淳安县千岛湖镇四马巷13号","A-ZJ14-020","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素原料药、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙江省食品药品监督管理局","2017-10-23","2019-05-04"
"913311217829435719","舟山方舟医药连锁有限公司","舟山市普陀区乐业街123-125号","B-ZJ-14-09-001","处方药与非处方药:中药饮片(限品种)、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、（不包含冷藏冷冻药品）","舟山市市场监督管理局","2014-12-09","2019-09-16"
"913311217829435720","浙江省新昌县医药药材有限公司","新昌县南明街道南明新村1号","A-ZJ13-044","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、精神药品(限第二类)、蛋白同化制剂、肽类激素(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2013-05-13","2018-05-12"
"913311217829435721","温州市国信医药有限公司","温州市鹿城区盛宇路30号（第1幢第5层）","A-ZJ14-072","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品，（以上均不含冷藏冷冻药品）","浙江省食品药品监督管理局","2017-03-20","2019-07-27"
"913311217829435722","浙江阿童木医药有限公司","萧山区义桥镇罗幕村前黄288号","A-ZJ15-028","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2016-12-26","2020-05-28"
"913311217829435723","浙江丰元医药股份有限公司","浙江省杭州市滨江区长河街道科技馆街1600号银泰国际商务中心2603室","A-ZJ15-037","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","浙江省食品药品监督管理局","2017-06-19","2020-07-16"
"913311217829435724","浙江玉环医药有限公司","玉环县海山乡小青村青北路（码头斜对面）","A-ZJ13-042","中药材、抗生素制剂、化学药制剂、生物制品、第二类精神药品、生化药品、中药饮片、化学原料药、中成药、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2013-05-02","2018-05-01"
"913311217829435725","嘉兴盛康医药有限公司","嘉兴市经济开发区成吉路50号嘉兴极镜光电子有限公司办公楼1-2层","A-ZJ14-204","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、第二类精神药、体外诊断试剂、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2017-11-22","2020-01-12"
"913311217829435726","浙江众成医药有限公司","杭州市西湖区紫霞街176号互联网园1号楼1101","A-ZJ14-025","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素原料药及制剂、生化药品、生物制品","浙江省食品药品监督管理局","2016-09-13","2019-05-04"
"913311217829435727","浙江安泰医药有限公司","瑞安市东山街道经济开发区滨江大道318号（办公楼1、2楼）","A-ZJ14-203","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","浙江省食品药品监督管理局","2016-08-22","2019-12-30"
"913311217829435728","桐乡市医药有限公司","桐乡市梧桐街道凤鸣路17号","A-ZJ14-140","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、第一类精神药品、第二类精神药品、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2014-11-12","2019-11-11"
"913311217829435729","浙江长红医药有限公司","浙江省平湖市九龙广场8幢301-303室","A-ZJ16-027","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2016-07-26","2021-07-25"
"913311217829435730","浙江海派供应链管理有限公司","平阳县万全镇兴隆路29号1号楼","A-ZJ17-028","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","浙江省食品药品监督管理局","2017-12-11","2022-12-10"
"913311217829435731","浙江海州医药有限公司","台州市椒江区中山东路338号701室、801室","A-ZJ14-078","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2014-08-18","2019-08-17"
"913311217829435732","浙江麦斯康莱医药有限公司","浙江省慈溪市古塘街道青少年宫北路882号-886号一层、二层、四层、五层（慈溪智慧谷科技广场4号楼）","A-ZJ14-160","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙江省食品药品监督管理局","2017-09-26","2019-11-24"
"913311217829435733","杭州华东医药集团义乌医药有限公司","浙江省义乌市佛堂镇大士路8号","A-ZJ15-043","中药材、中药饮片","浙江省食品药品监督管理局","2016-01-13","2020-08-04"
"913311217829435734","浙江再生方医药科技有限公司","浙江龙游小南海镇茶圩里村1-16、1-17、205室","A-ZJ14-007","中药材、中药饮片","浙江省食品药品监督管理局","2014-03-10","2019-03-09"
"913311217829435735","台州上药医药有限公司","台州市东环大道353-3号","A-ZJ12-045","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、精神药品、蛋白同化制剂、肽类激素、麻黄碱复方制剂、医疗用毒性药品","浙江省食品药品监督管理局","2012-11-19","2017-11-18"
"913311217829435736","金华英特药业有限公司","金华市八一北街472号","A-ZJ14-116","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2014-10-24","2019-10-23"
"913311217829435737","浙江春雨堂医药有限公司","缙云县壶镇镇兴达路99号","A-ZJ17-014","中药材、中药饮片","浙江省食品药品监督管理局","2017-12-08","2022-08-13"
"913311217829435738","浙江蓝哲医药有限公司","杭州市滨江区西兴街道江陵路1782号1幢2401室","A-ZJ16-020","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2016-02-22","2021-02-21"
"913311217829435739","浙江康福医药有限公司","浙江省衢州市开化县芹阳办事处西子街8-4号、8-5号","A-ZJ14-094","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2017-04-07","2019-09-09"
"913311217829435740","平阳县瓯南医药有限公司","平阳县鳌江镇东江村国道中路3号","A-ZJ13-030","中成药、中药材、中药饮片、化学药制剂、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2013-04-08","2018-04-07"
"913311217829435741","温州康宏医药有限公司","温州市鹿城仓储基地四幢二楼东首","A-ZJ13-004","中药材、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、精神药品(限第二类)","浙江省食品药品监督管理局","2013-01-06","2018-01-05"
"913311217829435742","杭州胡庆余堂天然药物有限公司","杭州余杭区仓前街道葛巷村（青春宝工业园5号楼）","A-ZJ18-004","中药材、中药饮片，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2018-02-26","2023-02-25"
"913311217829435743","浙江叮当医药有限公司","萧山区萧山经济技术开发区桥南区块春江路1号","A-ZJ15-062","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","浙江省食品药品监督管理局","2015-12-21","2020-11-18"
"913311217829435744","舟山市普陀祥和药店","舟山市普陀区沈家门街道滨港路406号西边第一间","C-ZJ-18-09-0002","处方药与非处方药:中药材、中成药、化学药制剂、抗生素制剂、生化药品","舟山市市场监督管理局","2018-02-06","2023-02-05"
"913311217829435745","杭州洛中生物医药有限公司","西湖区莫干山路181号南201、202室","A-ZJ15-006","生物制品","浙江省食品药品监督管理局","2015-03-03","2020-03-02"
"913311217829435746","浙江普泽医药有限公司","兰溪市兰江街道雁洲路10号","A-ZJ14-008","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙江省食品药品监督管理局","2014-03-10","2019-03-09"
"913311217829435747","杭州胡庆余堂国药号药材有限公司","杭州市惠民路56号1号楼219、221、223室","A-ZJ15-018","中药材、中药饮片","浙江省食品药品监督管理局","2015-04-17","2020-04-16"
"913311217829435748","杭州礼和医药有限公司","杭州市余杭区南苑街道南大街326号1幢01室时代广场1号楼13层1301室","A-ZJ14-164","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2016-11-21","2019-12-04"
"913311217829435749","温州叶同仁控股有限公司","温州市经济技术开发区富春江路122号-1","A-ZJ14-104","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素原料药及制剂、生化药品、生物制品、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2014-09-24","2019-09-23"
"913311217829435750","国药控股浙江生物制品有限公司","杭州市滨江区滨文路95号第3幢第3层","A-ZJ14-208","生物制品、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2016-11-07","2020-01-20"
"913311217829435751","杭州怡丹生物技术有限公司","杭州市西湖区文二西路808号西溪壹号创意商务中心9号楼","A-ZJ15-026","体外诊断试剂","浙江省食品药品监督管理局","2017-01-09","2020-05-21"
"913311217829435752","金华市益康医药有限公司","金华市婺城区通溪路518号","A-ZJ14-019","中药材、中药饮片","浙江省食品药品监督管理局","2015-11-09","2019-05-04"
"913311217829435753","浙江省诸暨市康业医药有限公司","诸暨市陶朱街道环城西路157号办公楼4、5、6层","A-ZJ14-213","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、第二类精神药品、医疗用毒性药品","浙江省食品药品监督管理局","2015-01-30","2020-01-29"
"913311217829435754","浙江鸿济医药有限公司","宁波市北仑区梅山港城路66号5幢01（二楼）","A-ZJ15-058","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2016-11-01","2020-10-27"
"913311217829435755","国药控股温州有限公司","温州市瓯江路海港大厦1幢1001室","A-ZJ12-031","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、精神药品、疫苗、体外诊断试剂、蛋白同化制剂、肽类激素、麻醉药品","浙江省食品药品监督管理局","2012-07-31","2017-07-30"
"913311217829435756","杭州辉美医药有限公司","杭州市江干区迪凯国际中心2004室","A-ZJ15-045","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","浙江省食品药品监督管理局","2016-02-15","2020-08-23"
"913311217829435757","浙江仁馨医药有限公司","浙江省杭州市江干区明石路515号明石商业大厦905、906室","A-ZJ14-059","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","浙江省食品药品监督管理局","2018-02-11","2019-06-28"
"913311217829435758","杭州吉创生物科技有限公司","杭州市滨江区浦沿街道逸天广场1幢1单元1403室","A-ZJ13-015","体外诊断试剂","浙江省食品药品监督管理局","2013-02-17","2018-02-16"
"913311217829435786","浙江国康医药有限公司","杭州市江干区旺座中心1幢602室","A-ZJ16-004","中药材、中药饮片","浙江省食品药品监督管理局","2016-01-05","2021-01-04"
"913311217829435787","金华市一旭医药有限公司","浙江省金华市婺城区秋涛北街123号3#厂房第一、二层","A-ZJ15-053","中药材、中药饮片","浙江省食品药品监督管理局","2015-09-28","2020-09-27"
"913311217829435788","浙江康恩贝医药销售有限公司","杭州市滨康路568号","A-ZJ12-022","中成药、化学药制剂、抗生素制剂、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2012-05-29","2017-05-28"
"913311217829435789","宁波医药股份有限公司","宁波市车轿街26号","A-ZJ12-028","麻醉药品、精神药品、生化药品、中药材、中药饮片、抗生素、化学原料药、化学药制剂、生物制品、中成药、蛋白同化制剂、肽类激素、麻黄碱复方制剂、医疗用毒性药品","浙江省食品药品监督管理局","2012-07-02","2017-07-01"
"913311217829435790","浙江国辉医药科技有限公司","杭州市萧山区北干街道中栋国际银座1幢908-1、909-1室","A-ZJ17-022","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2017-10-27","2022-10-26"
"913311217829435791","浙江大正医药有限公司","常山县天马街道石城路80号-4幢2单元3楼","A-ZJ15-059","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2015-10-28","2020-10-27"
"913311217829435792","杭州萧山医药有限公司","杭州市萧山区蜀山街道晨晖路101号","A-ZJ13-049","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、精神药品(第二类)、蛋白同化制剂、肽类激素、麻黄碱复方制剂、医疗用毒性药品","浙江省食品药品监督管理局","2013-05-27","2018-05-26"
"913311217829435793","浙江富阳医药药材有限公司","浙江省杭州市富阳区富春街道园沙路10号","A-ZJ14-079","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、第二类精神药品、蛋白同化制剂、肽类激素，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2015-08-19","2019-08-17"
"913311217829435794","浙江元亨医药有限公司","浙江省新昌县梅渚镇高新园区田元路1号办公楼一楼西侧","A-ZJ17-018","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2017-09-18","2022-09-17"
"913311217829435795","浙江华润九众医药有限公司","浙江省丽水市莲都区水阁工业区绿谷大道279号","A-ZJ18-008","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2018-03-29","2023-03-28"
"913311217829435796","宁波市镇海医药药材有限责任公司","宁波市镇海区蛟川街道金达路251号","A-ZJ13-023","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙江省食品药品监督管理局","2013-02-27","2018-02-26"
"913311217829435797","华润衢州医药有限公司","衢州市中粮路33号","A-ZJ14-102","中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、第一类精神药品、第二类精神药品、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2015-04-24","2019-09-23"
"913311217829435798","浙江省新昌县医药药材有限公司","新昌县五峰路22号1幢","A-ZJ14-118","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、第二类精神药品、蛋白同化制剂、肽类激素，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2017-12-04","2019-10-23"
"913311217829435799","国药控股舟山有限公司","舟山市普陀区东港街道勾山新惠路128号（陆港物流中心内）","A-ZJ15-054","中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2016-07-15","2020-09-28"
"913311217829435800","浙江华圣药业集团有限公司","浙江省湖州市三环东路999号6幢（一、四、六层）","A-ZJ14-180","麻醉药品、中药材、抗生素原料药及制剂、化学药制剂、生物制品、第一类精神药品、第二类精神药品、生化药品、中药饮片、化学原料药、中成药、蛋白同化制剂、肽类激素、医疗用毒性药品","浙江省食品药品监督管理局","2015-08-20","2019-12-11"
"913311217829435801","浙江舒畅医药股份有限公司","台州市椒江区海正大道356号二幢四层","A-ZJ16-009","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","浙江省食品药品监督管理局","2017-10-30","2021-01-06"
"913311217829435802","华东医药宁波销售有限公司","宁波市海曙区马园路169号（5-4）-（5-6）","A-ZJ14-144","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2014-11-18","2019-11-17"
"913311217829435803","浙江佑泰医药有限公司","杭州市拱墅区丰潭路430号丰元国际大厦1幢801室","A-ZJ17-010","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2017-12-15","2022-07-04"
"913311217829435804","华东医药岱山有限公司","浙江省舟山市岱山县高亭镇板井潭村高健路5号","A-ZJ14-053","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","浙江省食品药品监督管理局","2017-11-02","2019-06-24"
"913311217829435805","浙江中海医药有限公司","杭州市体育场路229号浙江粮油大厦1215室","A-ZJ13-063","中成药、化学药制剂、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2013-07-23","2018-07-22"
"913311217829435806","温州新特医药有限公司","温州市鹿城区法派路28号","A-ZJ14-057","中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、精神药品(限第二类)、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2014-06-30","2019-06-29"
"913311217829435807","杭州胡庆余堂参茸保健品有限公司","杭州市滨江区浦沿街道至仁街10号","A-ZJ14-161","中成药、中药材、中药饮片，（以上均不包含冷藏冷冻药品）","浙江省食品药品监督管理局","2014-12-04","2019-12-03"
"913311217829435808","杭州俞同春药材有限公司","杭州市上城区斗富二桥69号","A-ZJ13-048","中药材、中药饮片","浙江省食品药品监督管理局","2013-05-27","2018-05-26"
"913311217829435809","台州赛尔医疗设备有限公司","台州开发区海湾浪琴花园商铺80号（一楼、二楼）","A-ZJ15-027","体外诊断试剂","浙江省食品药品监督管理局","2015-05-22","2020-05-21"
"913311217829435810","绍兴英特大通医药有限公司","绍兴市上虞区百官街道凤山路489号","A-ZJ14-101","中药材、中成药、中药饮片、化学原料药、化学药制剂、抗生素原料药、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙江省食品药品监督管理局","2017-06-09","2019-09-23"
"913311217829435811","浙江嘉信医药股份有限公司","嘉兴市经济开发区塘汇周安路1059号","A-ZJ13-002","中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、精神药品、蛋白同化制剂、肽类激素、麻黄碱复方制剂","浙江省食品药品监督管理局","2013-01-04","2018-01-03"
"913311217829435812","浙江省平湖市医药有限公司","浙江省平湖市当湖街道新华中路225号","A-ZJ14-152","中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、第二类精神药品、蛋白同化制剂、肽类激素，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2014-11-19","2019-11-18"
"913311217829435813","杭州康健友邦医药有限公司","浙江省杭州市余杭区五常街道荆长大道768号6幢735室","A-ZJ14-073","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2018-02-11","2019-07-31"
"913311217829435814","华东医药宁波有限公司","宁波市北仑区大碶庐山西路16号14幢（2）","A-ZJ13-016","中成药、化学药制剂、抗生素制剂、生化药品、生物制品、疫苗、蛋白同化制剂、肽类激素、麻黄碱复方制剂、医疗用毒性药品","浙江省食品药品监督管理局","2013-02-19","2018-02-18"
"913311217829435815","浙江九康医药有限公司","杭州市滨江区滨盛路1777号萧宏大厦20楼A座","A-ZJ14-216","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","浙江省食品药品监督管理局","2015-02-11","2020-02-10"
"913311217829435816","嘉兴英特医药有限公司","嘉善县魏塘街道车站北路81号","A-ZJ13-052","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙江省食品药品监督管理局","2013-05-27","2018-05-26"
"913311217829435817","浙江康盛医药有限公司","浙江省金华市金东区金瓯路1118号5楼（浙江金华甬金高速公路有限公司内）","A-ZJ14-163","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品","浙江省食品药品监督管理局","2017-07-25","2019-12-03"
"913311217829435818","浙江中胜医药有限公司","杭州市上城区江城路889号J9室","A-ZJ14-085","中成药、化学药制剂、抗生素制剂、抗生素原料药、生物制品","浙江省食品药品监督管理局","2014-08-19","2019-08-18"
"913311225803666061","浙江优胜美特医药有限公司","浙江省东阳市横店镇江南路519号","A-ZJ14-130","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品","浙江省食品药品监督管理局","2017-12-19","2019-11-04"
"913311225803666062","浙江为诚医药股份有限公司","杭州市余杭区南苑街道望梅路9号深川大厦102室3楼","A-ZJ15-020","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品（以上均不包含冷藏冷冻药品）","浙江省食品药品监督管理局","2015-04-17","2020-04-16"
"913311225803666063","温州时代医药有限公司","温州市瓯海区新桥街道前旺路2号","A-ZJ14-214","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙江省食品药品监督管理局","2015-01-30","2020-01-29"
"913311225803666064","浙江万昌医药股份有限公司","杭州市拱墅区康桥镇康贤路33号8号楼4层","A-ZJ14-199","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","浙江省食品药品监督管理局","2015-03-18","2019-12-21"
"913311225803666065","开化县医药有限责任公司","开化县芹阳办事处芹北路37号","A-ZJ14-015","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙江省食品药品监督管理局","2016-07-11","2019-04-10"
"913311225803666066","浙江省诸暨市康业医药有限公司","诸暨市陶朱街道环城西路157号办公楼4、5、6层","A-ZJ13-056","中成药、中药材、中药饮片、化学药制剂、抗生素、生化药品、生物制品、精神药品（限第二类）、麻黄碱复方制剂、医疗用毒性药品","浙江省食品药品监督管理局","2013-06-26","2018-06-25"
"913311225803666067","华方医药科技有限公司","杭州市余杭区五常大道181号","A-ZJ12-008","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","浙江省食品药品监督管理局","2012-02-29","2017-02-28"
"913311225803666068","国药控股丽水有限公司","浙江省缙云县五云街道大桥南路二中巷13号","A-ZJ13-007","中成药、中药材、中药饮片、化学药制剂、抗生素原料药及制剂、生化药品、生物制品、麻醉药品、精神药品、蛋白同化制剂、肽类激素、麻黄碱复方制剂、医疗用毒性药品","浙江省食品药品监督管理局","2013-01-17","2018-01-16"
"913311225803666069","浙江贝达医药销售有限公司","杭州市余杭区余杭经济技术开发区兴中路与绿洲路交叉口","A-ZJ17-021","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","浙江省食品药品监督管理局","2017-10-27","2022-10-26"
"913311225803666070","舟山市普陀区金宝大药房","舟山市普陀区展茅街道岳阳公寓17号网点","C-ZJ-16-09-0016","处方药与非处方药:中药材、中药饮片(限品种)、中成药、化学药制剂、抗生素制剂、生化药品、生物制品","舟山市市场监督管理局","2016-01-18","2021-01-17"
"913311225803666071","浙江济世源医药有限公司","浙江省温岭市太平街道太平南路190号","A-ZJ14-142","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素、医疗用毒性药品","浙江省食品药品监督管理局","2014-11-18","2019-11-17"
"913311225803666072","绍兴震欣医药有限公司","嵊州市鹿山街道长雅路188号","A-ZJ13-020","中药材、中成药、化学药制剂、抗生素原料药、抗生素制剂、生化药品、生物制剂（委托浙江震元物流有限公司储存配送）","浙江省食品药品监督管理局","2013-02-27","2018-02-26"
"913311225803666073","回音必集团有限公司","杭州市上城区建国中路27号","A-ZJ14-051","中成药、中药材、中药饮片、化学药制剂、化学原料药、抗生素原料药、抗生素制剂、生化药品、生物制品、精神药品（限第二类）、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2014-06-25","2019-06-24"
"913311225803666074","绍兴震欣医药有限公司","嵊州市鹿山街道长雅路188号","A-ZJ14-165","中药材、中成药、化学药制剂、抗生素原料药、抗生素制剂、生化药品、生物制剂","浙江省食品药品监督管理局","2014-12-08","2019-12-07"
"913311225803666075","嘉兴市忠辉药业有限责任公司","嘉兴市加创路1509号","A-ZJ12-051","中药材、中药饮片","浙江省食品药品监督管理局","2012-11-29","2017-11-28"
"913311225803666076","浙江湖州英特药业有限公司","湖州市龙溪北路999号6幢4楼","A-ZJ14-173","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素","浙江省食品药品监督管理局","2014-12-04","2019-12-03"
"913311225803666077","浙江朗旭医药有限公司","浙江省杭州市余杭区五常街道高教路970-1号6幢502-1、502-2","A-ZJ14-064","中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2018-02-11","2019-07-27"
"913311225803666078","浙江安吉凯杰医药有限公司","浙江省安吉县递铺街道阳光工业园区二区一幢六楼","A-ZJ16-018","中药材、中药饮片","浙江省食品药品监督管理局","2016-02-03","2021-02-02"
"913311225803666079","浙江大佳医药有限公司","建德市洋溪街道朝阳路239号逸龙文创园A316-A319","A-ZJ15-066","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2017-02-24","2020-11-18"
"913311225803666080","温州市卫康生物医药有限责任公司","温州市信河街应道观巷43号4楼","A-ZJ14-207","中成药、化学药制剂、化学原料药、抗生素原料药及制剂、生化药品、生物制品、疫苗","浙江省食品药品监督管理局","2015-01-21","2020-01-20"
"913311225803666081","衢州南孔中药有限公司","衢州市衢江区春苑中路11号","A-ZJ13-029","中药材、中药饮片、医疗用毒性药品","浙江省食品药品监督管理局","2013-04-07","2018-04-06"
"913311225803666082","浙江震元股份有限公司","绍兴市解放北路289号","A-ZJ14-167","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素(以上经营范围委托浙江震元物流有限公司储存、配送)；麻醉药品、第一类精神药品、第二类精神药品、医疗用毒性药品;","浙江省食品药品监督管理局","2014-12-08","2019-12-07"
"913311225803666083","浙江嘉兴百仁医药有限公司","嘉善县魏塘街道解放东路773号四层","A-ZJ14-194","中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品，(以上均不包含冷藏冷冻药品)","浙江省食品药品监督管理局","2015-12-31","2019-12-21"
"913311225803666084","浙江好市民医药有限公司","温州经济技术开发区雁荡东路318号2号楼三楼-1","A-ZJ15-072","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、体外诊断试剂","浙江省食品药品监督管理局","2016-03-30","2020-12-07"
