"10408","杭州福斯特药业有限公司","燕平路石油大学西门","913301107471890086","Ha","徐竹清","徐竹清","钱育华","浙江省药品监督管理局","冯天何爱娟","燕平路石油大学西门","浙20050093","浙江省食品药品监督管理局","邵元昌","2015-05-20","2020-05-19"
"10409","浙江浙邦制药有限公司","东四北大街隆福寺东口537号（汉庭酒店底商）","913303265517989950","Ha","胡邦城","胡宇超","潘高娜","浙江省药品监督管理局","邵为宏；朱钢梁；付来根","东四北大街隆福寺东口537号（汉庭酒店底商）","浙20040275","浙江省药品监督管理局","邵元昌","2019-01-17","2023-11-28"
"10410","杭州华东医药集团浙江华义制药有限公司","静安里党校路3号","91331082147979743U","Ha","徐彩虹","王井明","吴永兴","浙江省药品监督管理局","朱福民、崔姚峰","静安里党校路3号","浙20000396","浙江省药品监督管理局","邵元昌","2018-11-16","2020-12-30"
"10411","浙江志和药业有限公司","远大路1号世纪金源购物中心5楼-嘉香美食城门口","91330503671643736K","Ha","肖云梦","肖云梦","林丽娟","浙江省药品监督管理局","赵荣祥王伟明","远大路1号世纪金源购物中心5楼-嘉香美食城门口","浙20180005","浙江省药品监督管理局","邵元昌","2018-02-13","2023-02-12"
"10412","建德市横山气体有限责任公司","三里屯南路6号楼南侧","35105","Ha","臧纪才","臧纪才","孙革","浙江省药品监督管理局","吴礼化、林蓓蓓","三里屯南路6号楼南侧","浙20000064","浙江省药品监督管理局","邵元昌","2015-12-31","2020-12-30"
"10413","宁波天真制药有限公司","清华西路28号圆明园小南园","34759","Ha","许正宇","许正宇","王涛","浙江省药品监督管理局","徐丹凤、俞奇妙、宋波、李傲","清华西路28号圆明园小南园","浙20000174","浙江省药品监督管理局","邵元昌","2017-11-27","2020-11-23"
"10414","浙江亚利大胶丸有限公司","旧鼓楼大街51号","913307035928913011","Ha","王平平","陈小建","潘丽华","浙江省药品监督管理局","陈娟丽、傅建伟","旧鼓楼大街51号","浙20000472","浙江省药品监督管理局","邵元昌","2016-01-12","2021-01-11"
"10415","浙江月山胶囊有限公司","太阳宫中路12号凯德MALL4层","913304837707324274","Ha","王学勇","王学勇","徐惠珍","浙江省药品监督管理局","吴宁春、任显明","太阳宫中路12号凯德MALL4层","浙20000240","浙江省药品监督管理局","邵元昌","2016-05-04","2020-06-22"
"10416","优胜美特制药有限公司","广渠路66号院4号楼底商","91330183704708226L","Hb","胡红华","胡红华","汪淑萍","婺城区市场监督管理局","傅利强瞿志龙","广渠路66号院4号楼底商","浙20080497","浙江省食品药品监督管理局","邵元昌","2016-06-02","2018-05-21"
"10417","浙江天皇药业有限公司","法华寺街体育馆西路路口","91330604680732693X","Hb","陈立钻","陈立钻","邓后兴","浙江省药品监督管理局","吴振江张民","法华寺街体育馆西路路口","浙20000302","浙江省药品监督管理局","邵元昌","2015-12-22","2020-12-21"
"10418","浙江五养堂药业有限公司","潞城镇大东各庄村","91330402146486170Y","Hb","吴学谦","吴学良","吴大丰","浙江省药品监督管理局","紫金街道市场监督管理所","潞城镇大东各庄村","浙20120008","浙江省药品监督管理局","邵元昌","2017-04-28","2022-04-27"
"10419","湖州珍露生物制品有限公司","南锣鼓巷菊儿胡同105号","913301007471539452","Hb","沈志泉","沈志泉","张志强","浙江省药品监督管理局","王立中、孙荣华","南锣鼓巷菊儿胡同105号","浙20000114","浙江省药品监督管理局","邵元昌","2015-12-28","2020-12-27"
"10420","宁波一品生物技术有限公司","恭俭胡同5巷5号","56862","Hb","徐行平","陈明强","丁文娟","浙江省药品监督管理局","杜忠良、柏屹宇","恭俭胡同5巷5号","浙20070477","浙江省药品监督管理局","邵元昌","2017-02-22","2022-02-21"
"10421","浙江圃瑞药业有限公司","玉桥中路106号","91330822554021401M","Hb","徐润星","徐润星","何文藻","浙江省药品监督管理局","郑炳忠","玉桥中路106号","浙20160002","浙江省药品监督管理局","邵元昌","2019-02-20","2021-02-02"
"10422","浙江横店原子高科医药有限公司","万泉庄人大西门，紫金大厦北侧，城乡仓储大超市对面","49981","Hb","郭春生","方庆钢","李瑞伟","浙江省药品监督管理局","玲珑市场监管所","万泉庄人大西门，紫金大厦北侧，城乡仓储大超市对面","浙RS201703","浙江省药品监督管理局","邵元昌","2017-03-02","2022-02-09"
"10423","浙江丰登化工股份有限公司","光华路东里8号院中海广场6层","91331100747040553J","Q","余斌","王明霞","王明霞","浙江省药品监督管理局","卢勇、徐赟赟","光华路东里8号院中海广场6层","浙20030377","浙江省食品药品监督管理局","邵元昌","2013-04-08","2018-04-07"
"10424","宁波利民康药业有限公司","三里屯北路19号三里屯太古里北区3层","913308007686956395","Q","王孝麒","王孝麒","王瑾颐泽","浙江省药品监督管理局","洪流陈立夫","三里屯北路19号三里屯太古里北区3层","浙20050432","浙江省药品监督管理局","邵元昌","2016-12-30","2021-12-29"
"10425","衢州建华南杭药业有限公司","西红门桥向北200米路西秋实楼一层","49809","Q","钱志龙","唐吉元","袁纪文","浙江省药品监督管理局","朱洪波、吕卫锋","西红门桥向北200米路西秋实楼一层","浙20130009","浙江省药品监督管理局","邵元昌","2018-05-04","2023-03-12"
"10426","浙江司太立制药股份有限公司","朝阳门南小街大方家胡同芳嘉园11号","91330825689119510R","Q","胡锦生","胡锦生","叶春","浙江省药品监督管理局","周佳慧：叶华杰","朝阳门南小街大方家胡同芳嘉园11号","浙20040326","浙江省药品监督管理局","邵元昌","2019-01-10","2024-01-09"
"10427","杭州中美华东制药有限公司","莲宝路10号院附1号西西里酒店一层","91330100731519113T","Q","李邦良","李邦良","陈志群","浙江省药品监督管理局","蔡利君、徐一唯","莲宝路10号院附1号西西里酒店一层","浙20000003","浙江省药品监督管理局","邵元昌","2018-12-30","2020-07-06"
"10428","绍兴市永得利胶囊有限公司","小营路5号","913304837044436864","Q","袁晓江","袁晓江","朱海霞","浙江省药品监督管理局","徐凌峰黄栋","小营路5号","浙20000227","浙江省药品监督管理局","邵元昌","2016-01-28","2020-08-23"
"10429","浙江三叶药业有限公司","惠新东街6号","91330784577747758R","Hab","陈金根","陈金根
","范榆","浙江省药品监督管理局","陆文中、周晓东","惠新东街6号","浙20080488","浙江省食品药品监督管理局","邵元昌","2014-02-11","2018-07-01"
"10430","嵊州瑞元堂中药有限公司","湖光北街南湖中园一区211号楼","913303032565317109","Hab","裘星","裘星","陈祥","浙江省药品监督管理局","","湖光北街南湖中园一区211号楼","浙20000260","浙江省药品监督管理局","邵元昌","2018-08-09","2021-01-11"
"10431","新昌县天和医药胶囊有限公司","十三陵镇康陵村25号院","27877","Hab","黄伟萍","黄伟萍","梁红英","浙江省药品监督管理局","梁保华郑高云","十三陵镇康陵村25号院","浙20000252","浙江省药品监督管理局","邵元昌","2017-03-29","2020-08-05"
"10432","湖州市菱湖新望化学有限公司","交道口南大街49号","91330621715487908P","Hab","沈云飞","沈云飞","禇祖礼","浙江省药品监督管理局","胡建军赵坪","交道口南大街49号","浙20120013","浙江省药品监督管理局","邵元昌","2017-05-23","2022-05-22"
"10433","浙江得乐康食品股份有限公司","翠微路3号院翠微大厦西门对面","91330000765234706J","Hab","童舜火","童舜火","柯美莲","浙江省药品监督管理局","柳新楠、胡一飞","翠微路3号院翠微大厦西门对面","浙20040328","浙江省药品监督管理局","邵元昌","2018-12-29","2023-12-28"
"10434","浙江叶同仁药业有限公司","长陵镇康陵村26号院","46205","Hab","王崇焕","陈宝儿","余建忠","浙江省药品监督管理局","於潜市场监管所","长陵镇康陵村26号院","浙20000392","浙江省药品监督管理局","邵元昌","2019-02-11","2020-12-30"
"10435","浙江天宇药业股份有限公司","马家堡东路味多美旁","913307267530377804","Hab","屠勇军","屠勇军","李美君","浙江省药品监督管理局","钟金权、王青","马家堡东路味多美旁","浙20050431","浙江省药品监督管理局","邵元昌","2019-01-03","2020-07-26"
"10436","温州海鹤药业有限公司","蒲方路芳古园一区29-4号","91331000739938830N","Hab","王仁民","高杨","苏玲萍","浙江省药品监督管理局","蒋峥、谢荣辉","蒲方路芳古园一区29-4号","浙20000340","浙江省药品监督管理局","邵元昌","2018-05-21","2020-12-30"
"10437","浙江省凤凰化工有限公司","安宁庄后街路北1号","91330483788826819B","Hab","丁新溪","丁新溪","周庆芬","浙江省药品监督管理局","冯天何爱娟","安宁庄后街路北1号","浙20000375","浙江省药品监督管理局","邵元昌","2017-10-11","2020-12-30"
"10438","浙江优康制药技术有限公司","怀黄路苇店村","9133048179438771XQ","Hab","林厚平","陈伟君","王小花","浙江省药品监督管理局","姚晔陈静","怀黄路苇店村","浙20150001","浙江省食品药品监督管理局","邵元昌","2015-01-16","2020-01-15"
"10439","金华市康寿制药有限公司","旧鼓楼大街甲3号","37205","Hab","李明焱","王汉波","赵凤杰","浙江省药品监督管理局","蔡红辉张浩宇","旧鼓楼大街甲3号","浙20150024","浙江省药品监督管理局","邵元昌","2016-11-11","2021-11-06"
"10440","杭州鑫富科技有限公司","赵公口光彩慧时欣园10号楼","64911","Hab","林行","林行","马田梅","浙江省药品监督管理局","朱礼、郑少华","赵公口光彩慧时欣园10号楼","浙20170010","浙江省药品监督管理局","邵元昌","2017-08-21","2022-08-20"
"10441","衢州杭氧气体有限公司","建国路甲92号世茂大厦B座3楼301室","91330400743475752T","Hab","毛玲玲","毛玲玲","楼阳晓","浙江省药品监督管理局","金鉴璐、郭伟军、李峰、陈燕维","建国路甲92号世茂大厦B座3楼301室","浙20160004","浙江省药品监督管理局","邵元昌","2018-03-23","2021-02-02"
"10442","杭州利人药业有限公司","巴沟路2号BHGMall北京华联万柳购物中心4楼","913304217044152202","Hab","王建华","王建华","张秀荣","浙江省药品监督管理局","谢宇高胜阳","巴沟路2号BHGMall北京华联万柳购物中心4楼","浙20000045","浙江省药品监督管理局","邵元昌","2016-07-15","2020-06-17"
"10443","浙江神洲药业有限公司","酒仙桥路大山子13号三楼","913303037590677372","Hab","王均良","王均良","陈克纲","浙江省药品监督管理局","许剑新、王子怡、徐迪威、沈梦","酒仙桥路大山子13号三楼","浙20040331","浙江省药品监督管理局","邵元昌","2019-01-10","2024-01-09"
"10444","梅塞尔阳光（宁波）气体产品有限公司","东直门内大街5号","91331024729136885Y","Hab","WernerFriedrichHickel","吴侃明","方韩辉","浙江省药品监督管理局","张敏、徐仲","东直门内大街5号","浙20050163","浙江省药品监督管理局","邵元昌","2015-12-31","2020-01-29"
"10445","浙江三门恒康制药有限公司","马池口镇政府北800米,华彬庄园对面","91330400755944739B","Hab","王伟文","黄晓飞","倪泉明","浙江省药品监督管理局","龙三片区","马池口镇政府北800米,华彬庄园对面","浙20060453","浙江省药品监督管理局","邵元昌","2016-12-29","2021-02-03"
"10446","浙江巨化股份有限公司有机氟厂","德胜门内大街36号","91330521780483399F","Hab","胡仲明","雷俊","杨波","浙江省药品监督管理局","叶雨扬黄小谷","德胜门内大街36号","浙20080503","浙江省药品监督管理局","邵元昌","2018-12-28","2023-12-27"
"10447","海盐六和药业有限公司","前门西大街14号楼","91331082704736737N","Hab","许峰","王洪章","杨春风","浙江省药品监督管理局","陈建东、郭建辉","前门西大街14号楼","浙20000131","浙江省药品监督管理局","邵元昌","2015-12-31","2020-12-31"
"10448","浙江奥瑞特制药有限公司","七圣路光熙门北里20号","91330328074034940Q","Hab","林才旺","张维玉","包福根","浙江省药品监督管理局","包明,王玲","七圣路光熙门北里20号","浙20000310","浙江省药品监督管理局","邵元昌","2017-03-24","2022-03-23"
"10449","浙江万丰企业集团制药有限公司","朝阳公园路6号蓝色港湾国际商区北街","91330681798584438B","Hab","沈天坤","姚科峰","杨波","浙江省药品监督管理局","陈梦怀李雪红","朝阳公园路6号蓝色港湾国际商区北街","浙20000040","浙江省药品监督管理局","邵元昌","2017-04-07","2022-04-06"
"10450","浙江杭康药业有限公司","德胜门外大街乙11号","91330825741014258G","Hab","周朝晖","周朝晖","戴秀娟","浙江省药品监督管理局","龚爱军　张勇","德胜门外大街乙11号","浙20000015","浙江省药品监督管理局","邵元昌","2018-06-25","2020-07-08"
"10451","舟山市定海弘腾制氧有限公司","黄松峪乡刁窝村36号","91330400768675064J","Hab","沈阿达","沈阿达","张明","浙江省药品监督管理局","紫金街道市场监督管理所","黄松峪乡刁窝村36号","浙20000161","浙江省药品监督管理局","邵元昌","2015-12-24","2020-12-23"
"10452","温州小伦包衣技术有限公司","万寿路翠微中里14号楼1楼","91330482747736796W","Hab","邱湘龙","邱湘龙","方卫卫","浙江省药品监督管理局","傅强、沈志良","万寿路翠微中里14号楼1楼","浙20000347","浙江省药品监督管理局","邵元昌","2018-05-23","2020-12-30"
"10453","浙江康乐胶囊有限公司","西翠路11号","91331022784443765H","Hab","潘金槐","潘金槐","潘焕波","浙江省药品监督管理局","郑峰山、郑飞","西翠路11号","浙20000237","浙江省药品监督管理局","邵元昌","2016-05-24","2020-11-26"
"10454","浙江创新生物有限公司","五棵松金沟河路19号，玉泉路与永定路中间","91330681146288692L","Hab","张国钧","汪作良","黄丽君","浙江省药品监督管理局","金百春戎剑峰","五棵松金沟河路19号，玉泉路与永定路中间","浙20160020","浙江省药品监督管理局","邵元昌","2019-01-30","2021-12-18"
"10455","浙江美诺华药物化学有限公司","方庄南路157号","9133050066619864XM","Hab","刘文金","姚波","夏峰平","上虞区市场监督管理局","黄宇峰、项晓春","方庄南路157号","浙20090506","浙江省药品监督管理局","邵元昌","2019-03-18","2024-03-17"
"10456","临安气体有限公司","建国门外大街1号国贸大酒店4层","29225","Hab","叶国其","羊关祥","吴会金","浙江省药品监督管理局","张吉南、乔悦","建国门外大街1号国贸大酒店4层","浙20000082","浙江省药品监督管理局","邵元昌","2016-02-19","2021-02-18"
"10457","杭州一岛药业有限公司","太仆寺街48号","65523","Hb","赵旭良","赵崇诚","金艳","淳安县市场监督管理局","王永春夏景飞","太仆寺街48号","浙20170009","浙江省食品药品监督管理局","邵元昌","2017-08-21","2022-08-20"
"10458","杭州千岛湖药业有限公司","广安门外大街红居街远见名苑4号楼底商","9133048279209338XE","Hb","赵旭良","赵旭良","张晓明","浙江省药品监督管理局","姚晔陈静","广安门外大街红居街远见名苑4号楼底商","浙20000039","浙江省药品监督管理局","邵元昌","2017-09-19","2022-03-14"
"10459","杭州胡庆余堂药业有限公司","北苑仰山路4号","91330421697048812M","Hb","左敏","金强","许麦成","浙江省药品监督管理局","何大莲金兴","北苑仰山路4号","浙20000008","浙江省药品监督管理局","邵元昌","2018-03-27","2020-12-28"
"10460","浙江泛亚生物医药股份有限公司","前门大街东侧鲜鱼口老字号餐饮一条街","9133038172363199X8","y","孙长胜","王玉芹","胡建峰","平湖市市场监督管理局","骆垚廷傅利强","前门大街东侧鲜鱼口老字号餐饮一条街","浙20130004","浙江省食品药品监督管理局","邵元昌","2015-12-31","2018-04-14"
"10461","浙江药峰植物胶囊有限公司","玉带河东街西上园南门对面","9133028161027747XL","y","朱绍乾","朱绍乾","张苑莲","浙江省药品监督管理局","邹建明、储君娥","玉带河东街西上园南门对面","浙20000235","浙江省药品监督管理局","邵元昌","2017-04-26","2020-08-23"
"10462","新昌县恒丰胶囊有限公司","小瓦窑小屯路4号院1号楼","913307037590679561","y","赵志荣","赵志荣","王益云","浙江省药品监督管理局","杜礼长;叶凌志","小瓦窑小屯路4号院1号楼","浙20110015","浙江省药品监督管理局","邵元昌","2016-01-06","2021-01-05"
"10463","新昌县联通胶囊有限公司","沙井胡同11号","18440","y","徐新开","徐科","徐菊萍","浙江省药品监督管理局","紫金市场监督管理所","沙井胡同11号","浙20040254","浙江省药品监督管理局","邵元昌","2018-09-19","2023-09-24"
"10464","武义县氧氮气制造有限公司","地安门外大街127号","913303241454320315","y","徐以珺","徐建人","鲍宏香","浙江省药品监督管理局","范卉、李秀华","地安门外大街127号","浙20000382","浙江省药品监督管理局","邵元昌","2018-03-27","2020-12-30"
"10465","杭州桐阁堂中药饮片有限公司","东打磨厂街3号","91330483758069802E","y","张晓益","王元明","邢婵娟","浙江省药品监督管理局","金百春沈建光","东打磨厂街3号","浙20150003","浙江省药品监督管理局","邵元昌","2018-07-04","2020-01-27"
"10466","杭州国光药业股份有限公司","和平里七区三十号楼1号底商","25240","y","王福利","王福利","刘群","浙江省药品监督管理局","黄可清朱小海","和平里七区三十号楼1号底商","浙20000028","浙江省药品监督管理局","邵元昌","2017-02-09","2020-12-29"
"10467","浙江为康制药有限公司","白纸坊街道万博商厦7号楼王府井购物中心4层","50874","y","李卫","李卫","罗益彪","浙江省药品监督管理局","李建华，宋杰","白纸坊街道万博商厦7号楼王府井购物中心4层","浙20040417","浙江省药品监督管理局","邵元昌","2016-01-01","2020-12-31"
"10468","嘉兴恒杰生物制药股份有限公司","西二旗唐家岭北路东口","913311225803666061","y","王清荣","王伙根","钱佳旦","浙江省药品监督管理局","戴向阳、陈光华","西二旗唐家岭北路东口","浙20140012","浙江省药品监督管理局","邵元昌","2017-09-01","2019-10-21"
"10469","浙江山正畲药药业有限公司","建国门外大街灵通观临甲13号","913303267450598596","y","洪明正","洪明正","张学东","浙江省药品监督管理局","楼洪亮、王生聪","建国门外大街灵通观临甲13号","浙20150009","浙江省药品监督管理局","邵元昌","2015-05-28","2020-05-27"
"10470","杭州恒兴活性炭有限公司","武圣路松榆西里6号楼","913309210852768066","y","徐卫星","徐卫星","唐礼华","浙江省药品监督管理局","厉陈忠孙建荣","武圣路松榆西里6号楼","浙20040088","浙江省药品监督管理局","邵元昌","2016-01-18","2019-11-23"
"10471","桐乡恒基生物股份有限公司","管庄朝阳北路三间房东路4号院欧尚超市院内","58862","y","陈雪梅","吴斌杰","倪海良","浙江省药品监督管理局","王伟明赵荣祥","管庄朝阳北路三间房东路4号院欧尚超市院内","浙20110001","浙江省药品监督管理局","邵元昌","2016-01-13","2021-01-12"
"10472","雅赛利（台州）制药有限公司","顺沙路电信局往北200米","913305211470816859","y","Carl-AkeCarlsson","赵磊","陈晓静","浙江省药品监督管理局","顾斌杰、李宇凯","顺沙路电信局往北200米","浙20080495","浙江省药品监督管理局","邵元昌","2018-05-02","2023-05-01"
"10473","浙江济公缘药业有限公司","新街口东街西口新百商场北侧","91330901666176336H","y","范智彬","张文","汤郑静","浙江省药品监督管理局","黄新康、陈栋哲","新街口东街西口新百商场北侧","浙20120003","浙江省药品监督管理局","邵元昌","2017-01-19","2022-01-18"
"10474","浙江天新药业有限公司","安定门内大街252号","91330522687857675G","y","许江南","潘中立","张平","浙江省药品监督管理局","徐宁宁王奇","安定门内大街252号","浙20030297","浙江省药品监督管理局","邵元昌","2017-10-17","2022-10-16"
"10475","浙江省建德市正发药业有限公司","赵公口桥南光彩路慧时欣园10号楼如家酒店一层","91330781782920679T","y","潘余明","陈同","何国伟","浙江省药品监督管理局","王立中、孙荣华","赵公口桥南光彩路慧时欣园10号楼如家酒店一层","浙20080493","浙江省药品监督管理局","邵元昌","2018-02-01","2023-01-31"
"10476","浙江普康生物技术股份有限公司","吴家场路1号悦邻购物西侧底商","913302816776932401","y","毛江森","毛子安","忻亚娟","浙江省药品监督管理局","楼宾野；吕林松","吴家场路1号悦邻购物西侧底商","浙20000020","浙江省药品监督管理局","邵元昌","2017-05-02","2020-12-30"
"10477","杭州振德中药饮片有限公司","建国门外大街1号国贸商城北区NL5001+L5002","34981","y","寿宇飞","周志平","阎怀斌","浙江省药品监督管理局","吴维斌、叶敏","建国门外大街1号国贸商城北区NL5001+L5002","浙20140003","浙江省药品监督管理局","邵元昌","2018-12-24","2023-12-23"
"10478","浙江天龙胶丸有限公司","CBD东三环中7号财富中心4号楼E203","91330109571488169J","y","王楠楠","王楠楠","潘亚凤","浙江省药品监督管理局","应梅格","CBD东三环中7号财富中心4号楼E203","浙20000228","浙江省药品监督管理局","邵元昌","2015-12-11","2020-07-19"
"10479","绍兴中亚胶囊有限公司","大成路23号2层","91330621307490243N","y","潘忠超","潘忠超","朱利红","浙江省药品监督管理局","诸葛真、赖建江","大成路23号2层","浙20040276","浙江省药品监督管理局","邵元昌","2015-12-25","2019-08-14"
"10480","浙江元拓中药有限公司","昌平西关北路北侧西关商贸楼7号","913304837549122172","y","吕炫涛","李克成","杨涛","浙江省药品监督管理局","白植铭陈昌灵","昌平西关北路北侧西关商贸楼7号","浙20170003","浙江省药品监督管理局","邵元昌","2017-10-24","2022-02-19"
"10481","浙江铁枫堂药业有限公司","通朝大街233号","91331121757077261M","y","叶玉婷","叶玉婷","汪作斌","浙江省药品监督管理局","何建道、陶张林","通朝大街233号","浙20140013","浙江省药品监督管理局","邵元昌","2018-06-28","2019-11-09"
"10482","浙江华方药业股份有限公司","京良路10号乐家购物中心3层","913306817352731146","y","顾士崇","顾士崇","王晶","浙江省药品监督管理局","黄浙闽、羊益","京良路10号乐家购物中心3层","浙20090511","浙江省药品监督管理局","邵元昌","2016-02-03","2019-11-15"
"10483","浙江震元制药有限公司","东兴隆街58号","91330110143891330L","y","樊伟明","沈斌彬","张锴","浙江省药品监督管理局","郑华陈平良","东兴隆街58号","浙20000209","浙江省药品监督管理局","邵元昌","2017-11-27","2021-01-11"
"10484","浙江英格莱制药有限公司","石佛营东里甲1号","9133010971252139X1","y","陈夏英","陈灿淼","唐丽云","浙江省药品监督管理局","黄财用、洪鑫","石佛营东里甲1号","浙20050284","浙江省药品监督管理局","邵元昌","2019-01-15","2019-12-14"
"10485","浙江新光药业股份有限公司","蒲方路18号","91330110715449768A","y","王岳钧","王岳钧","裘飞君","浙江省药品监督管理局","刘浩卢渭炜","蒲方路18号","浙20000214","浙江省药品监督管理局","邵元昌","2018-01-24","2020-07-19"
"10486","浙江一方制药有限公司","永定门内大街1号天桥乐汇百货商场B1层","91331002255660182F","y","陈虓","陈虓","周丹丹","浙江省药品监督管理局","寿鉴、孙方沙","永定门内大街1号天桥乐汇百货商场B1层","浙20180011","浙江省药品监督管理局","邵元昌","2019-02-28","2023-05-24"
"10487","浙江海昌药业股份有限公司","前进花园石门苑甲13号国泰宏城购物广场4楼","913303247976399432","y","曾春辉","曾春辉","林远军","浙江省药品监督管理局","袁法炳、王晓刚、卿小云","前进花园石门苑甲13号国泰宏城购物广场4楼","浙20060465","浙江省药品监督管理局","邵元昌","2018-03-12","2021-07-03"
"10488","巨化集团公司制药厂","科学院南路双榆树东里甲8号","92330523MA2F4DCY6X","y","周强","周强","楼良弟","浙江省药品监督管理局","白云街道市场监督管理所","科学院南路双榆树东里甲8号","浙20000402","浙江省药品监督管理局","邵元昌","2016-12-29","2020-12-30"
"10489","浙江博士达药业有限公司","云岗路150号","913305210656039100","y","吴成","袁永峰","杨成生","浙江省药品监督管理局","陈伟德徐震云","云岗路150号","浙20150020","浙江省药品监督管理局","邵元昌","2016-09-22","2020-10-08"
"10490","宁波健卫药业有限公司","万泉河路小南庄400号龙都宾馆院内","22549","y","钱先波","钱先波","陆露","浙江省药品监督管理局","蒋跃根高胜阳","万泉河路小南庄400号龙都宾馆院内","浙20120016","浙江省药品监督管理局","邵元昌","2017-11-16","2022-11-15"
"10491","正大青春宝药业有限公司","梨园南路与九棵树东路交口东北角","91330381552880376T","y","左敏","冯鹤","王治","浙江省药品监督管理局","张顺凯、杨玮玮","梨园南路与九棵树东路交口东北角","浙20000004","浙江省药品监督管理局","邵元昌","2018-07-13","2020-12-28"
"10492","宁波丰源胶囊有限公司","安德路上龙西里35号","91330304661716436M","y","王惠","王惠","陈行忠","浙江省药品监督管理局","张志江徐旭立","安德路上龙西里35号","浙20000457","浙江省药品监督管理局","邵元昌","2017-03-09","2020-12-08"
"10493","浙江核力欣健药业有限公司","杨庄路70号院内（公社1958创意园内）杨庄医院丁字路口东南角","913303037829024549","y","张文杰","张文杰","谢元德","浙江省药品监督管理局","罗丹葛献东葛春根","杨庄路70号院内（公社1958创意园内）杨庄医院丁字路口东南角","浙20150011","浙江省药品监督管理局","邵元昌","2015-12-31","2020-07-13"
"10494","浙江江北药业有限公司","南三里屯路复星国际对面","91330522570556430R","y","唐典利","唐典利","沈春芬","浙江省药品监督管理局","凌红强、郑光甫","南三里屯路复星国际对面","浙20060462","浙江省药品监督管理局","邵元昌","2017-09-05","2021-03-02"
"10495","浙江金立源药业有限公司","光彩路京港城生活广场5层","91330723695285048C","y","盛金火","赵海龙","赵斌锋","浙江省药品监督管理局","叶轲；冯聚","光彩路京港城生活广场5层","浙20000222","浙江省药品监督管理局","邵元昌","2016-01-12","2020-05-26"
"10496","浙江泰康药业集团有限公司","首都体院馆南路16号10号平房","913302266655664983","y","陈剑美","吴利民","李智勇","浙江省药品监督管理局","孙彦、储宝生","首都体院馆南路16号10号平房","浙20000404","浙江省药品监督管理局","邵元昌","2018-06-07","2020-12-30"
"10497","杭州立康药业有限公司","丰台南路阳光大厦2层","91330481691279185R","y","储国强","储国强","朱妙飞","浙江省药品监督管理局","市场监督管理科","丰台南路阳光大厦2层","浙20150015","浙江省食品药品监督管理局","邵元昌","2015-09-08","2020-09-07"
"10498","浙江亚峰药厂有限公司","永外果园8号欣雅汇生活广场4F-16","91330302738440344J","y","楼金","陈趋源","陈梅新","浙江省药品监督管理局","孙一、屠金燕","永外果园8号欣雅汇生活广场4F-16","浙20000364","浙江省药品监督管理局","邵元昌","2015-12-31","2020-12-30"
"10499","浙江东盈药业有限公司","东坝南门滨河路","91330106609136522M","y","邱家军","潘伯安","曾毅钧","浙江省药品监督管理局","王志文、罗佳芝","东坝南门滨河路","浙20060450","浙江省药品监督管理局","邵元昌","2016-09-20","2021-01-05"
"10500","云和县华泰制氧有限公司","永外安乐林路8号","9133100373524353XK","y","张少华","张少华","周土旺","浙江省药品监督管理局","徐路，冯刚","永外安乐林路8号","浙20040157","浙江省药品监督管理局","邵元昌","2016-02-25","2019-07-20"
"10501","浙江中贤生物科技有限公司","红螺路芦庄村西口87号","91331100148439191F","y","赵成建","赵成建","李炜丽","浙江省药品监督管理局","施小龙牛喆骆夏阳","红螺路芦庄村西口87号","浙20160010","浙江省药品监督管理局","邵元昌","2016-08-05","2021-08-04"
"10502","海宁维晶药用辅料技术开发有限公司","天通苑国泰东三区2号楼","21082","y","虞春春","虞春春","翟剑峰","浙江省药品监督管理局","张伟、祝贺","天通苑国泰东三区2号楼","浙20120009","浙江省食品药品监督管理局","邵元昌","2016-07-01","2017-05-09"
"10503","杭州原子高科医药有限公司","展春园西路2号院蓟鑫大厦南侧2-3层","91330000704345955Y","y","邵武国","李瑞伟","蒋鹏","浙江省药品监督管理局","胡恒庆　王哲","展春园西路2号院蓟鑫大厦南侧2-3层","浙RS201702","浙江省药品监督管理局","邵元昌","2017-02-24","2022-02-09"
"10504","浙江振雄纤维科技有限公司","雅成一里19号楼世丰国际大厦2层","48267","y","宋国生","宋继伟","潘六松","浙江省药品监督管理局","潘修全陈煜","雅成一里19号楼世丰国际大厦2层","浙20170013","浙江省药品监督管理局","邵元昌","2017-09-19","2022-09-18"
"10505","杭州益品新五丰药业有限公司","首体南路甲20号","55089","y","蒋伟行","蒋伟行","石爱琴","浙江省药品监督管理局","翁杨志、吕欣欣","首体南路甲20号","浙20000038","浙江省药品监督管理局","邵元昌","2017-12-27","2020-07-16"
"10506","绍兴柯桥康华胶丸有限公司","北洼路28号首师大北校园斜对面","91330523699521247F","y","徐江","徐江","潘建芳","浙江省药品监督管理局","丁施施、毛菊秋","北洼路28号首师大北校园斜对面","浙20040277","浙江省药品监督管理局","邵元昌","2016-09-13","2019-07-29"
"10507","杭州仁德医药有限公司","花家地东路5号","91330621712529981A","y","俞帮和","俞帮和","周伟英","浙江省药品监督管理局","蒋涛；陈兆可","花家地东路5号","浙20000044","浙江省药品监督管理局","邵元昌","2017-06-23","2020-12-30"
