"913311225803666340","浙江相伴乳胶制品有限公司","义乌市北苑工业开发区","楼恒贞","II类:6866-3-避孕器械，
","楼恒贞","330782","浙食药监械生产许20110113号","浙江省食品药品监督管理局","2016-10-13","2021-10-12"
"913311225803666341","台州捷宁医疗器械科技有限公司","玉环市清港镇下湫村","王高能","6854 手术室、急救室、诊疗室设备及器具","王高能","331021","浙台食药监械生产登20130001号","浙江省食品药品监督管理局","2013-04-07","2018-04-06"
"913311225803666342","杭州远志医疗器械有限公司","杭州经济技术开发区下沙街道七格路80号1幢二至五层","田丰","第二类6831医用X射线附属设备及部件***","程大海","330186","浙食药监械生产许20100136号","浙江省食品药品监督管理局","2016-06-03","2020-04-19"
"913311225803666343","湖州吴兴嘉美义齿加工厂","湖州市日升路155号1幢","王平","第二类6863口腔科材料***","张文林","330502","浙食药监械生产许20100223号","浙江省食品药品监督管理局","2015-08-05","2020-08-04"
"913311225803666344","温州市龙湾医疗器械厂","浙江温州工业园区金江路8号","曾志耀","第二类6820普通诊察器械***","曾志耀","330303","浙食药监械生产许20120099号","浙江省食品药品监督管理局","2012-09-28","2017-09-16"
"913311225803666345","杭州蔡卓医疗设备有限公司","杭州市余杭区东湖街道东湖北路488-1号22幢101室","蔡华军","第二类6821医用电子仪器设备***","汪玲","330106","浙食药监械生产许20110108号","浙江省食品药品监督管理局","2019-01-10","2021-07-11"
"913311225803666346","杭州凯龙医疗器械有限公司","富阳市东洲街道工业功能区6号路6号","丁凯","第二类6831医用X射线附属设备及部件***","孙波","330183","浙食药监械生产许20140194号","浙江省食品药品监督管理局","2014-12-10","2019-12-09"
"913311225803666347","执鼎医疗科技（杭州）有限公司","杭州市滨江区六和路368号一幢（北）一楼A1123室","唐磊","II类:6822-4-眼科光学仪器，
","唐磊","330108","浙食药监械生产许20170041号","浙江省食品药品监督管理局","2017-07-26","2022-07-25"
"913311225803666348","桐乡市宝禾医疗器械有限公司","桐乡市高桥镇工业区8-2幢2楼","张丞斌","第I类6866医用高分子材料及制品***","张丞斌","330483","浙嘉食药监械生产登20120005号","浙江省食品药品监督管理局","2012-11-21","2017-11-20"
"913311225803666349","鑫高益医疗设备股份有限公司","余姚市城区冶山路555号","高大建","第三类：6828医用磁共振设备-1医用磁共振成像设备；第二、三类：6830医用X射线设备-2X射线诊断设备及高压发生装置***","李璟","330281","浙食药监械生产许20100188号","浙江省食品药品监督管理局","2016-11-21","2020-02-24"
"913311225803666350","杭州利华科技有限公司","杭州市江干区九环路31-2号1幢4楼","李争","第二类6821医用电子仪器设备***","李争","330104","浙食药监械生产许20130031号","浙江省食品药品监督管理局","2013-03-28","2018-03-27"
"913311225803666351","浙江健拓医疗仪器科技有限公司","浙江省杭州市余杭区杭州余杭经济技术开发区五洲路365号","任云华","第二类:07-03生理参数分析测量设备***","任云华","330110","浙食药监械生产许20180040号","浙江省药品监督管理局","2019-01-28","2023-10-31"
"913311225803666352","杭州滨和微生物试剂有限公司","杭州市滨江区西兴街道江陵路88号9幢南座8楼","王钦升","第二类6840体外诊断试剂，第二类6870软件***","王钦升","330108","浙食药监械生产许20100290号","浙江省食品药品监督管理局","2017-05-02","2020-08-05"
"913311225803666353","宏昌生物医疗科技(平湖)有限公司","浙江平湖市经济开发区兴平2路2000号","庄逸君","第二类6864医用卫生材料及敷料***","庄逸君","330482","浙食药监械生产许20130177号","浙江省药品监督管理局","2019-05-05","2023-12-25"
"913311225803666354","浙江铭众医疗器械有限公司","绍兴市越城区平江路328号第9幢一层","姚志邦","第二类6820普通诊察器械，第二类6821医用电子仪器设备，第二类6823医用超声仪器及有关设备，第二类6840临床检验分析仪器，第二类6854手术室、急救室、诊疗室设备及器具","陈伯弘","330694","浙食药监械生产许20130112号","浙江省食品药品监督管理局","2014-07-11","2018-08-22"
"913311225803666355","安吉正邦医疗器械有限公司","安吉县天荒坪镇马吉村","郭文强","第一类6864 医用卫生材料及敷料
第一类6866 医用高分子材料及制品","郭文强","330523","浙(湖)食药监械生产登20120003号","浙江省食品药品监督管理局","2013-01-07","2018-01-06"
"913311225803666356","杭州中道医疗设备有限公司","杭州市余杭区中心路西部科技园A幢2楼","李勇军","第二类6854手术室、急救室、诊疗室设备及器具***","李勇军","330106","浙食药监械生产许20140160号","浙江省食品药品监督管理局","2016-01-19","2021-01-18"
"913311225803666357","杭州冠康医疗器械有限公司","杭州市萧山区蜀山街道蜀惠路25号","申屠福升","第二类6854手术室、急救室、诊疗室设备及器具，第二类6856病房护理设备及器具，第二类6866医用高分子材料及制品***","戴关海","330109","浙食药监械生产许20120074号","浙江省食品药品监督管理局","2013-02-28","2017-07-03"
"913311225803666358","宁波海泰科迈医疗器械有限公司","浙江省宁波市海曙区望春工业园区科创北路59号","陈云红","第Ⅱ类: 6808-0-其他，6808-6-一次性使用管型消化道吻合器，6808-6-一次性使用直线缝合器，6809-6-一次性使用管型痔吻合器，6822-0-其他，6865-0-其他，02-13-手术器械-吻（缝）合器械及材料***","陈云红","330212","浙食药监械生产许20110082号","浙江省食品药品监督管理局","2019-03-14","2021-06-22"
"913311225803666359","杭州申科医疗器械有限公司","桐庐县县城城南路588号","申屠珊","第二类6822医用光学器具、仪器及内窥镜设备***","申屠叶菲","330122","浙食药监械生产许20150025号","浙江省食品药品监督管理局","2015-01-21","2020-01-20"
"913311225803666360","金华市中正齿科医疗器械有限公司","金华市乾西街道工业小区振贸街155号","李新华","第二类6863口腔科材料***","李新华","330702","浙食药监械生产许20130185号","浙江省食品药品监督管理局","2013-12-24","2018-12-23"
"913311225803666361","嘉兴凯实生物科技有限公司","嘉兴市南湖区凌公塘路3341号（嘉兴科技城）6号楼3层东","黄鹤","第二类6840临床检验分析仪器；
第二类6841医用化验和基础设备器具***","黄鹤","330402","浙食药监械生产许20140196号","浙江省食品药品监督管理局","2018-07-11","2019-11-18"
"913311225803666362","杭州坦帕医疗科技有限公司","杭州市滨江区楚天路225号2号楼","范飒","第二类6866医用高分子材料及制品***","范飒","330108","浙食药监械生产许20140011号","浙江省药品监督管理局","2019-04-23","2023-09-18"
"913311225803666363","嘉兴赛诺机械有限公司","浙江省嘉兴市秀洲区王江泾镇欣悦路179号","克劳斯·柏林霍特(KlausBellingroth)","第二类15-03-医用病床***","克劳斯·柏林霍特(KlausBellingroth)","330411","浙食药监械生产许20140091号","浙江省药品监督管理局","2018-12-24","2023-12-23"
"913311225803666364","浙江新德意医疗科技股份有限公司","浙江省湖州市德清县新市镇新联路18号","张新民","第二、第三类6866医用高分子材料及制品，第二、三类6815注射穿刺器械，第二类6856病房护理设备及器具；II类:18-01-妇产科手术器械。","范华祥","330521","浙食药监械生产许20140204号","浙江省食品药品监督管理局","2019-03-01","2019-12-23"
"913311225803666365","海宁爱康医疗科技有限公司","浙江省海宁市斜桥镇庆园路18号","汪大海","第II类6809泌尿肛肠外科手术器械；第II类6864医用卫生材料及敷料；第II类6866医用高分子材料及制品*** ","汪大海","330481","浙食药监械生产许20170010号","浙江省食品药品监督管理局","2017-07-04","2022-03-02"
"913311225803666366","宁波吉瑞陶瓷技术有限公司","宁波高新区凌云路1177号凌云产业园6栋1层1区","林晓斌","第二类：6863口腔科材料-7金属、陶瓷类义齿材料***","程遥","330201","浙食药监械生产许20110011号","浙江省食品药品监督管理局","2017-03-29","2020-08-26"
"913311225803666367","嘉兴福宁医疗器械有限公司","嘉善县罗星街道归谷园区创业中心C座5层，嘉善县罗星街道灵秀支路168号","潘健武","第II类6820普通诊察器械***","潘健武","330421","浙食药监械生产许20170005号","浙江省食品药品监督管理局","2017-08-24","2022-02-03"
"913311225803666368","宁波开普电子仪表有限公司","宁波市江北区庄桥镇上邵村","周黎华","第二类：6854手术室、急救室、诊疗室设备及器具－6负压吸引装置，6856病护理设备及器具－１供氧系统，6857消毒和灭菌设备及器具－２压力蒸汽灭菌设备***
","周黎华","330205","浙食药监械生产许20150013号","浙江省食品药品监督管理局","2017-01-19","2020-01-11"
"913311225803666369","宁波慕瑞斯健康科技有限公司","宁波市江北区洪塘开元路311弄72号","刘萍","第二类：6826物理治疗及康复设备","黄敬宝","330286","浙食药监械生产许20140131号","浙江省食品药品监督管理局","2014-08-06","2019-08-05"
"913311225803666370","浙江韵康医疗科技有限公司","平阳县昆阳镇服饰工业园区(7栋2楼）","叶伟良","第二类6826物理治疗及康复设备","叶伟良","330326","浙食药监械生产许20140036号","浙江省食品药品监督管理局","2017-06-13","2021-05-15"
"913311225803666371","杭州美诺瓦医疗科技股份有限公司","杭州市滨江区滨康路677号6幢一层、杭州市滨江区滨康路677号1号厂房、杭州市滨江区滨康路677号2号厂房A区","楼金","第二、三类6830医用X射线设备，第二类6831医用X射线附属设备及部件*** ","姜晴","330108","浙食药监械生产许20130125号","浙江省食品药品监督管理局","2019-01-28","2021-06-16"
"913311225803666372","杭州富阳华文医疗器械有限公司","杭州市富阳区富春街道文居街1859号","占贵华","第二类6863口腔科材料","占贵华","330183","浙食药监械生产许20140051号","浙江省药品监督管理局","2019-02-26","2024-02-25"
"913311225803666373","昊谱（杭州）生物科技有限公司","杭州经济技术开发区白杨街道银海街550号1幢2楼D区","汪代英","第二类6866医用高分子材料及制品***","平婕","330186","浙食药监械生产许20170050号","浙江省食品药品监督管理局","2017-12-14","2022-08-27"
"913311225803666374","浙江优亿医疗器械有限公司","浙江省台州市仙居县白塔镇仙居县经济开发区白塔区块优亿路8号","王卫东","II类:6822-5-光学内窥镜及冷光源，6866-5-呼吸麻醉或通气用气管插管，08-05-呼吸、麻醉、急救设备辅助装置，08-06-呼吸、麻醉用管路、面罩，
","王卫东","331024","浙食药监械生产许20100194号","浙江省食品药品监督管理局","2019-04-22","2020-03-23"
"913311225803666375","宁波神恩医疗科技有限公司","浙江省宁波慈溪市新浦镇心连心路518号","徐利江","第二类：6810矫形外科（骨科）手术器械-8矫形骨科（外科）用其它器械***","徐利江","330282","浙食药监械生产许20100298号","浙江省食品药品监督管理局","2015-11-12","2020-11-11"
"913311225803666376","宁波迈达医疗仪器有限公司","宁波保税南区庐山西路167-8号","陈建德","第二类：6821医用电子仪器设备***","陈建峰","330285","浙食药监械生产许20110052号","浙江省食品药品监督管理局","2017-07-07","2021-02-04"
"913311225803666377","温州开泰义齿有限公司","温州市永嘉县黄田街道千石工业区(永嘉县兴达物资开发公司四楼)","李温泽","II类:6863-16-定制式义齿
  ","李温泽","330324","浙食药监械生产许20160046号","浙江省食品药品监督管理局","2016-12-28","2021-12-27"
"913311225803666378","杭州万洁水处理设备有限公司","杭州市余杭区仁和街道临港路11号11-1","木庆荣","第二类6845体外循环及血液处理设备***","木庆荣","330110","浙食药监械生产许20140059号","浙江省食品药品监督管理局","2017-03-08","2022-03-07"
"913311225803666379","宁波信远齿科器械有限公司","宁波市江北区兴甬路128号","袁奕琳","第Ⅱ类：6855-6-车针***","吕德祥","330205","浙食药监械生产许20120085号","浙江省食品药品监督管理局","2017-05-15","2022-05-14"
"913311225803666380","湖州永汇水处理工程有限公司","湖州市南太湖大道2589号1幢B区","盛建华","第二类6845体外循环及血液处理设备***","盛建华","330502","浙食药监械生产许20100180号","浙江省食品药品监督管理局","2016-09-19","2020-06-23"
"913311225803666381","宁波市海曙协成医疗器械有限公司","宁波市海曙区横街镇环镇大道1号","鲁立辉","第Ⅱ类：6857消毒和灭菌设备及器具-2压力蒸汽灭菌设备***","沈远业","330212","浙食药监械生产许20100243号","浙江省食品药品监督管理局","2017-04-25","2020-05-17"
"913311225803666425","永康市好哥工贸有限公司","浙江省永康市城西新区玉桂路88-9号二楼、三楼、一楼北面","程敏","
第II类 6856病房护理设备及器具","程敏","330784","浙食药监械生产许20140180号","浙江省食品药品监督管理局","2014-10-16","2019-10-15"
"913311225803666426","杭州乐仁医疗器械有限公司","萧山区临浦镇南江村（陈家塘）","徐国火","第二类6803神经外科手术器械，第二类6808腹部外科手术器械，第二类6810矫形外科（骨科）手术器械***","徐国火","330109","浙食药监械生产许20130089号","浙江省食品药品监督管理局","2013-07-10","2018-07-09"
"913311225803666427","美康生物科技股份有限公司","宁波市鄞州区启明南路299号、
宁波市鄞州区下应街道虹麓路527号四楼（仓库）、宁波市鄞州区同盛巷242号","邹炳德","第Ⅱ类、第Ⅲ类：6840体外诊断试剂***","邹炳德","330212","浙食药监械生产许20130042号","浙江省食品药品监督管理局","2019-05-31","2022-01-17"
"913311225803666428","杭州堃博生物科技有限公司","浙江省杭州市滨江区西兴街道江陵路88号2 栋3楼317室","ZHAO MICHAEL YI WEI","","湛国威","330108","浙食药监械生产许20180031号","浙江省食品药品监督管理局","2018-09-03","2023-09-02"
"913311225803666429","义乌市莎维亚袜业有限公司","浙江省义乌市北苑工业区秋实路106号7楼","许宁","II类:6864-0-其他，
","李维","330782","浙食药监械生产许20120079号","浙江省食品药品监督管理局","2019-03-19","2022-01-15"
"913311225803666430","杭州炬九生物科技有限公司","杭州市余杭区仓前镇海曙路9号3号楼1楼","舒朝锋","第二类6864医用卫生材料及敷料***","舒朝锋","330110","浙食药监械生产许20110034号","浙江省食品药品监督管理局","2017-08-04","2020-08-19"
"913311225803666431","杭州玖玖医疗器械有限公司","浙江省杭州市余杭区良渚街道良运街447号1幢3层301室","王辉","第二类6863口腔科材料***","赵志楞","330122","浙食药监械生产许20170049号","浙江省食品药品监督管理局","2017-08-23","2022-08-22"
"913311225803666432","浙江德康医疗器械有限公司","浙江省嘉兴市秀洲区加创路321号上海交大（嘉兴）科技园7号楼一至二层 8号楼一至二层","许小波","第三类13-03脊柱植入物 第三类13-01骨结合植入物","许小波","330411","浙食药监械生产许20180038号","浙江省药品监督管理局","2019-05-15","2023-10-17"
"913311225803666433","绍兴市联合医疗器械有限公司","绍兴市越城区斗门镇越东南路51号11号楼","李卫","第二类6826物理治疗及康复设备，第二类6821医用电子仪器设备***","应春红","330692","浙食药监械生产许20130086号","浙江省食品药品监督管理局","2013-07-10","2018-07-09"
"913311225803666434","杭州极智医疗科技有限公司","杭州市余杭区五常街道文一西路998号4号楼504室","郭忠武","第二类6826物理治疗及康复设备***","郭忠武","330110","浙食药监械生产许20140071号","浙江省食品药品监督管理局","2014-05-09","2019-05-08"
"913311225803666435","浙江科惠医疗器械股份有限公司","浙江省金华市婺城区仙华南街466号","方明","II类:6810-8-矫形（骨科）外科用其它器械，6815-1-注射穿刺器械，6826-5-理疗康复仪器，
III类:6810-0-其他，6846-1-植入器材，13-01-骨接合植入物	，13-03-脊柱植入物，","方明","330702","浙食药监械生产许20100264号","浙江省食品药品监督管理局","2019-04-18","2020-04-29"
"913311225803666436","杭州健宝医疗器械有限公司","杭州市下城区华丰路2号12幢三楼","林自力","第二类6840体外诊断试剂，第二类6840临床检验分析仪器***","林自力","330103","浙食药监械生产许20130060号","浙江省食品药品监督管理局","2016-11-02","2021-11-01"
"913311225803666437","宁波甬安医疗器械制造有限公司","宁波市江北区洪塘街道裘市村（粮站）","方静芬","第二类6857消毒和灭菌设备及器具***","张明兆","330205","浙食药监械生产许20140207号","浙江省食品药品监督管理局","2018-05-21","2019-12-28"
"913311225803666438","浙江隐齿丽医学技术有限公司","浙江省嘉兴市南湖区亚太路239号北区4层","姚峻峰","第II类6863口腔科材料***","姚峻峰","330402","浙食药监械生产许20150006号","浙江省药品监督管理局","2019-02-21","2023-08-15"
"913311225803666439","杭州浙大迪迅生物基因工程有限公司","杭州市滨江区滨康路568号2号楼","吴善东","第二、三类6840体外诊断试剂，第二类6840临床检验分析仪器，第二类6870软件***","朱明芝","330108","浙食药监械生产许20110038号","浙江省食品药品监督管理局","2019-04-12","2020-07-21"
"913311225803666440","杭州创优医疗器械有限公司","浙江省杭州市余杭区良渚街道九曲港路7号1幢2楼","吴加展","第二类6863口腔科材料***","吴加展","330105","浙食药监械生产许20120009号","浙江省食品药品监督管理局","2017-06-15","2021-08-25"
"913311225803666441","湖州东亚医药用品有限公司","湖州市东滨路258号18幢A座1楼、2楼、4楼。","鲍宗盛","第三类6823医用超声仪器及有关设备***","鲍巍","330502","浙食药监械生产许20100095号","浙江省食品药品监督管理局","2017-07-13","2020-04-12"
"913311225803666442","桐庐博益医疗器械有限公司","桐庐县桐庐经济开发区凤川大道317号6号楼","郑德益","第二类6822医用光学器具、仪器及内窥镜设备***","郑德益","330122","浙食药监械生产许20110123号","浙江省食品药品监督管理局","2016-03-15","2021-03-14"
"913311225803666443","杭州优丽冠齿科制品厂","杭州市下城区石桥街道永华街65（临）号一幢西五楼B","张力","第二类6863口腔科材料***","欧阳文标","330105","浙食药监械生产许20130111号","浙江省食品药品监督管理局","2013-08-22","2018-08-21"
"913311225803666444","嘉兴博泰生物科技发展有限公司","嘉兴市南湖区亚太路705号11F","沈锦坤","第二类6840体外诊断试剂***","李海龙","330402","浙食药监械生产许20110017号","浙江省食品药品监督管理局","2017-05-27","2020-09-20"
"913311225803666445","宁波江北华盛医疗器械有限公司","宁波市江北区金山路300弄25号95幢","叶华","第二类：6855口腔科设备及器具-1口腔综合治疗设备，6857消毒和灭菌设备及器具-2压力蒸汽灭菌设备***","徐永盛","330205","浙食药监械生产许20100034号","浙江省食品药品监督管理局","2015-03-04","2020-03-03"
"913311225803666446","浙江龙游蓝德医疗科技有限公司","浙江龙游工业园区丰阁路6号","严红成","II类:6826-5-理疗康复仪器，6854-0-其他***","严红成","330825","浙食药监械生产许20170052号","浙江省食品药品监督管理局","2017-09-27","2022-09-26"
"913311225803666447","绍兴金石生物工程有限公司","绍兴市袍江新区启圣路口斗门工业小区","樊夏良","第三类6864医用卫生材料及敷料***","樊夏良","330692","浙食药监械生产许20100305号","浙江省食品药品监督管理局","2014-09-30","2019-09-29"
"913311225803666448","绍兴港峰医用品有限公司","绍兴市越城区皋埠镇大皋埠村","王纪荣","第二类6864医用卫生材料及敷料***","陶万苗","330694","浙食药监械生产许20100053号","浙江省食品药品监督管理局","2015-02-15","2020-02-14"
"913311225803666449","温州市东方医疗器械有限公司","浙江温州工业园区中兴路143号","吴克增","第二类6820普通诊察器械","吴宝国","330303","浙食药监械生产许20130168号","浙江省食品药品监督管理局","2013-12-03","2018-12-02"
"913311225803666450","浙江康德药业集团股份有限公司","浙江省衢州市经济开发区世纪大道889号","胡增仁","第二类6863口腔科材料，第二类6856病房护理设备及器具，第二类6866医用高分子材料及制品***,II类:08-06-呼吸、麻醉用管路、面罩，17-10-其他口腔材料***","胡增仁","330801","浙食药监械生产许20140081号","浙江省药品监督管理局","2018-12-14","2023-12-13"
"913311225803666451","浙江乐信医疗科技有限公司","浙江省嘉兴市昌盛南路501号12幢、13幢、15幢","吕百成","第二类07-09其他测量、分析设备，07-10附件、耗材***","吕百成","330484","浙食药监械生产许20190020号","浙江省药品监督管理局","2019-04-03","2024-04-02"
"913311225803666452","诸暨市伟美牙科器械有限公司","诸暨市同山镇高城头村新街111号","边仁伟","II类:6863-16-定制式义齿，
","边仁伟","330681","浙食药监械生产许20170015号","浙江省食品药品监督管理局","2017-03-29","2022-03-28"
"913311225803666453","宁波天康生物科技有限公司","宁波市海曙区古林镇鹅颈村","宋高峰","第Ⅱ类：6840体外诊断试剂***","宋高峰","330212","浙食药监械生产许20140142号","浙江省食品药品监督管理局","2019-02-25","2019-09-01"
"913311225803666454","浙江日盛医疗科技股份有限公司","浙江省杭州市西湖区留下街道花牌楼6-1号","章涛","第二类6863口腔科材料***","章涛","330106","浙食药监械生产许20170048号","浙江省食品药品监督管理局","2017-08-21","2022-08-20"
"913311225803666455","杭州百慧医疗设备有限公司","杭州经济技术开发区白杨街道科技园路2号2幢10层01-03单元","汤征","第二类6821医用电子仪器设备***","汤征","330186","浙食药监械生产许20140185号","浙江省食品药品监督管理局","2016-07-14","2019-11-09"
"913311225803666456","杭州贝瑞和康基因诊断技术有限公司","杭州经济技术开发区白杨街道6号大街260号9幢，16幢一层、二层，18幢二层","高扬","第三类6840体外诊断试剂，第三类6840临床检验分析仪器，第二类6870软件***","李翔东","330186","浙食药监械生产许20140044号","浙江省药品监督管理局","2019-05-14","2020-07-29"
"913311225803666457","杭州华安医疗保健用品有限公司","杭州市余杭区五常街道辅助南路1号2幢、3幢","张宏","第二类6820普通诊察器械***","张宏","330110","浙食药监械生产许20140199号","浙江省食品药品监督管理局","2018-12-05","2019-12-17"
"913311225803666458","宁波市舜业医疗器材有限公司","慈溪市掌起镇五姓点村","虞鼎峰","第Ⅱ类:6804眼科手术器械-6眼科手术用其他器械","虞鼎峰","330282","浙食药监械生产许20160013号","浙江省食品药品监督管理局","2017-06-20","2021-04-12"
"913311225803666459","嘉兴益尔电子科技有限公司","嘉兴市亚太路778号8号楼","冯海泓","II类:6846-5-器官辅助装置，
","冯海泓","330402","浙食药监械生产许20180009号","浙江省食品药品监督管理局","2018-03-29","2023-03-28"
"913311225803666460","余姚市登月医疗器械有限公司","余姚市泗门镇东蒲村东沙西路16-18号","张新浩","第二类6821医用电子仪器设备；第二类6823医用超声仪器及有关设备","张新浩","330281","浙食药监械生产许20140042号","浙江省食品药品监督管理局","2014-04-01","2019-03-31"
"913311225803666461","湖州三洲电子科学仪器厂","湖州南太湖高新区湖织大道689号3幢二层-1","张莉","第二类6826物理治疗及康复设备***","许建忠","330502","浙食药监械生产许20100219号","浙江省食品药品监督管理局","2015-10-15","2020-10-14"
"913311225803666462","杭州亚宏医疗器材有限公司","杭州余杭区良渚镇勾庄村","张华年","第二类6863口腔科材料***","张华年","330110","浙食药监械生产许20130037号","浙江省食品药品监督管理局","2013-04-08","2018-04-07"
"913311225803666463","宁波美康保生生物医学工程有限公司","宁波市鄞州区启明南路269号","邹炳德","第二类6840体外诊断试剂，第二类6840临床检验分析仪器***","蔡晓忠","330212","浙食药监械生产许20130049号","浙江省食品药品监督管理局","2013-05-03","2018-05-02"
"913311225803666464","杭州亿龙电子有限公司","杭州市江干区笕桥机场内","吴吉中","第二类6831医用X射线附属设备及部件***","吴吉中","330104","浙食药监械生产许20120102号","浙江省食品药品监督管理局","2017-08-09","2022-08-08"
"913311225803666465","瑞安市赛特眼镜机器制造厂","瑞安市马屿镇下宫工业区","胡义平","II类:6822-4-眼科光学仪器，
","胡赛特","330381","浙食药监械生产许20190009号","浙江省药品监督管理局","2019-01-30","2024-01-29"
"913311225803666466","嘉兴嘉荣辅助康复器械有限公司","浙江省嘉兴市南湖区亚太路705号11楼1101-1108","蔡林凯","第II类6863口腔科材料***","蔡林凯","330402","浙食药监械生产许20160022号","浙江省食品药品监督管理局","2016-07-21","2021-07-20"
"913311225803666467","湖州康德医疗器械有限公司","
湖州市敢山路618号","萧锦坤","第二类6856病床护理设备及器具***","蔡天佑","330501","浙食药监械生产许20120011号","浙江省食品药品监督管理局","2016-11-30","2020-07-15"
"913311225803666468","平湖邑飞光电科技有限公司","平湖市经济开发区新兴二路988号4号楼3层西侧","罗寒谊","第二类6826物理治疗及康复设备","何建华","330482","浙食药监械生产许20140154号","浙江省食品药品监督管理局","2014-09-17","2019-09-16"
"913311225803666469","宁波市三禾医疗器械有限公司","余姚市丈亭镇工业园区梅山路10号","李黎东","第二类：6866医用高分子材料及制品","李黎东","330281","浙食药监械生产许20160005号","浙江省食品药品监督管理局","2016-02-05","2021-02-04"
"913311225803666470","奉化市康家乐医疗器械有限公司","宁波市奉化区溪口镇永安路15号","包君燕","第二类：6854手术室、急救室、诊疗室设备及器具，6864医用卫生材料及敷料-2敷料、护创材料，6866医用高分子材料及制品","包君燕","330283","浙食药监械生产许20140200号","浙江省食品药品监督管理局","2017-02-28","2019-12-21"
"913311225803666471","浙江京环医疗用品有限公司","浙江省玉环市清港镇烧瓦村工业区","夏桂芬","6866-1 第三类 输液、输血器具及管路；6815 第三类 注射穿刺器械；6866-2 第二类 妇科检查器械；6815 第二类 注射穿刺器械***
","黄祥林","331021","浙食药监械生产许20100216号","浙江省食品药品监督管理局","2017-06-15","2020-03-23"
"913311225803666472","杭州志鹏义齿有限公司","杭州市萧山区宁围镇新华村振宁路6号","陈卿","第二类6863口腔科材料","许贤照","330109","浙食药监械生产许20140133号","浙江省食品药品监督管理局","2017-01-19","2022-01-18"
"913311225803666473","宁波派尔尼医疗器械有限公司","余姚大隐镇学士桥村西浦","陈伟建","第Ⅱ类：6801-1-医用缝合针(不带线)***","陈伟建","330281","浙食药监械生产许20120054号","浙江省食品药品监督管理局","2017-04-24","2022-04-23"
"913311225803666474","浙江康力迪医疗用品有限公司","乐清市柳市镇上五宅东山工业区","陈连节","第二类6864-2－敷料、护创材料；
第二类6866-6－肠道插管","陈连节","330382","浙食药监械生产许20150005号","浙江省药品监督管理局","2019-05-30","2024-05-29"
"913311225803666475","宁波启达医疗器材有限公司","浙江省余姚市长丰桥路8号","许明裕","第Ⅱ类：6820-2-血压计***","许明裕","330281","浙食药监械生产许20170062号","浙江省食品药品监督管理局","2017-11-28","2022-11-27"
"913311225803666476","杭州天诚药业有限公司","杭州市萧山经济技术开发区桥南区块春江路1号","潘观根","第二、三类6864医用卫生材料及敷料，第二类6856病房护理设备及器具***","潘国英","330109","浙食药监械生产许20110094号","浙江省食品药品监督管理局","2016-11-16","2021-07-04"
"913311225803666477","浙江蓝禾医疗用品有限公司","浙江省慈溪市慈东滨海区慈东大道1989号","曹军","第II类:14-13-手术室感染控制用品***","曹军","330282","浙食药监械生产许20190031号","浙江省药品监督管理局","2019-05-27","2024-05-26"
"913311225803666478","浙江世纪康大医疗科技股份有限公司","浙江省杭州市萧山区萧山经济技术开发区建设四路1368号2号楼2楼","余向东","第二类6840体外诊断试剂***","余向东","330109","浙食药监械生产许20110024号","浙江省食品药品监督管理局","2019-05-09","2020-10-22"
"913311225803666479","杭州远大义齿有限公司","杭州市拱墅区康惠路1号3幢（北楼）2楼-3楼","刘英","第二类6863口腔科材料***","王华庆","330105","浙食药监械生产许20140109号","浙江省食品药品监督管理局","2014-07-07","2019-07-06"
"913311225803666480","湖州海创生物科技有限公司","湖州市经济开发区南太湖科创中心","叶渭龙","第二类6840体外诊断试剂","叶渭龙","330501","浙食药监械生产许20100042号","浙江省食品药品监督管理局","2019-02-22","2020-02-09"
